13000, 5, /data/simple/testSwap_3.matrix, object normalized
9.44900012
0, 10283, 0.8724334144, 2.852999926
1, 1513, 0.7362272789, 0.4189999104
2, 653, 0.2012083115, 0.1820001602
3, 482, 0.1153512742, 0.1339998245
4, 480, 0.1170151178, 0.1340000629
5, 436, 0.1320123178, 0.1210000515
6, 458, 0.1552424127, 0.128000021
7, 455, 0.1566438968, 0.1259999275
8, 504, 0.1812229323, 0.1410000324
9, 495, 0.1865051882, 0.1370000839
10, 531, 0.2246286023, 0.1480000019
11, 470, 0.2338725056, 0.131000042
12, 342, 0.1815921821, 0.09499979019
13, 237, 0.1064231035, 0.06700015068
14, 182, 0.07374019008, 0.05099987984
15, 132, 0.0613895163, 0.03700017929
16, 67, 0.03597980328, 0.01900005341
17, 51, 0.02293800838, 0.01499986649
18, 47, 0.01889238939, 0.01399993896
19, 35, 0.01501991895, 0.0110001564
20, 18, 0.008782129687, 0.006000041962
21, 15, 0.005186687187, 0.004999876022
22, 5, 0.003863380034, 0.00200009346
23, 0, 0, 0.0009999275208
24, 17891, 4.977999926
14.42700005
