10000, 5, /data/simple/testSwap_0.matrix, object normalized
4.59800005
0, 7880, 0.9349898863, 1.648999929
1, 914, 0.9203008318, 0.1950001717
2, 556, 0.2264688108, 0.118999958
3, 441, 0.1545655263, 0.09500002861
4, 331, 0.1240256598, 0.07099986076
5, 232, 0.1068784587, 0.05000019073
6, 148, 0.06150165932, 0.03199982643
7, 119, 0.04234332322, 0.02600002289
8, 98, 0.04982369763, 0.02200007439
9, 86, 0.03197832318, 0.01900005341
10, 144, 0.06164609079, 0.03099989891
11, 176, 0.08211142165, 0.03800010681
12, 228, 0.1158062881, 0.04999995232
13, 264, 0.1372291761, 0.0569999218
14, 243, 0.1348857441, 0.05200004578
15, 182, 0.1247653873, 0.03999996185
16, 173, 0.08973119927, 0.03699994087
17, 147, 0.08410732568, 0.03200006485
18, 104, 0.0760979121, 0.02300000191
19, 95, 0.05626515831, 0.02099990845
20, 89, 0.05232608489, 0.02000021935
21, 84, 0.04287256008, 0.01799988747
22, 56, 0.03209172931, 0.01300001144
23, 27, 0.01640635573, 0.006000041962
24, 17, 0.009749280672, 0.004999876022
25, 9, 0.004316688497, 0.00200009346
26, 3, 0.0008412689668, 0.00200009346
27, 2, 0.001747275524, 0.0009999275208
28, 2, 0.002903671475, 0.0009999275208
29, 0, 0, 0.0009999275208
30, 12850, 2.727999926
7.325999975
