16000, 5, /data/simple/testSwap_6.matrix, object normalized
1.782999992
0, 12678, 1.008031855, 4.227999926
1, 1696, 0.576668578, 0.5500001907
2, 628, 0.1427754054, 0.2049999237
3, 473, 0.1096892586, 0.1540000439
4, 414, 0.1018278665, 0.1349999905
5, 395, 0.1017697095, 0.1289999485
6, 461, 0.1462325495, 0.1500000954
7, 468, 0.157461013, 0.1519999504
8, 433, 0.1483938162, 0.1419999599
9, 352, 0.1244213716, 0.1159999371
10, 339, 0.1115937392, 0.1100001335
11, 317, 0.1086442006, 0.1039998531
12, 311, 0.08341046389, 0.1019999981
13, 266, 0.08166633163, 0.08700013161
14, 213, 0.06389952981, 0.06999993324
15, 163, 0.0405003811, 0.0529999733
16, 139, 0.02801168388, 0.04600000381
17, 130, 0.02856517773, 0.04299998283
18, 103, 0.02660837212, 0.03500008583
19, 154, 0.02963052283, 0.04999995232
20, 227, 0.07246217854, 0.07500004768
21, 310, 0.07241379963, 0.1019999981
22, 353, 0.1052753797, 0.1159999371
23, 375, 0.1135318039, 0.123000145
24, 374, 0.1078376964, 0.1339998245
25, 341, 0.1143845585, 0.117000103
26, 290, 0.0860358297, 0.09999990463
27, 259, 0.0739412513, 0.08899998665
28, 224, 0.05626600325, 0.07700014114
29, 195, 0.04603408496, 0.06799983978
30, 156, 0.03601895118, 0.05300021172
31, 112, 0.02716414556, 0.03799986839
32, 135, 0.03023763496, 0.04500007629
33, 123, 0.02745793312, 0.04200005531
34, 132, 0.03487496769, 0.04399991035
35, 126, 0.02537405384, 0.04299998283
36, 112, 0.02117955692, 0.03800010681
37, 68, 0.02587826465, 0.02399992943
38, 62, 0.01392570102, 0.02099990845
39, 67, 0.01706936653, 0.02399992943
40, 75, 0.02085699664, 0.02600002289
41, 69, 0.01556400246, 0.02400016785
42, 95, 0.01960430709, 0.03199982643
43, 113, 0.02787351171, 0.03900003433
44, 94, 0.0176895921, 0.03200006485
45, 90, 0.01845208261, 0.02999997139
46, 111, 0.02939988666, 0.03800010681
47, 88, 0.02104293217, 0.02999997139
48, 84, 0.02140534422, 0.02799987793
49, 68, 0.01895803593, 0.02400016785
50, 53, 0.01179982581, 0.01799988747
51, 45, 0.01232846248, 0.01600003242
52, 30, 0.008082140058, 0.01099991798
53, 11, 0.007205107819, 0.005000114441
54, 6, 0.001274707489, 0.003000020981
55, 8, 0.0021404088, 0.003999948502
56, 13, 0.00352614519, 0.004999876022
57, 15, 0.004909009878, 0.006000041962
58, 8, 0.002945247196, 0.003999948502
59, 7, 0.003725878594, 0.003000020981
60, 10, 0.004557452121, 0.00400018692
61, 13, 0.004863635806, 0.005999803543
62, 17, 0.006143107278, 0.006000041962
63, 12, 0.002032518495, 0.005000114441
64, 3, 0.0016122288, 0.001999855042
65, 0, 0, 0.001000165939
66, 25312, 8.436000109
10.22000003
