K-averages clustering of 17000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_7.matrix'
Loading data and computing initial values: 1.736000061 s (all future times given in seconds)
Iteration 1, 13147 moved objects, max delta = 0.01540762431, deltaT = 2.280999899
Iteration 43, 10 moved objects, max delta = 0.001665257105, deltaT = 2.181999922
Iteration 44, 10 moved objects, max delta = 0.001525099443, deltaT = 2.186000109
Iteration 45, 7 moved objects, max delta = 0.001031857307, deltaT = 2.179999828
Iteration 46, 13 moved objects, max delta = 0.001806690375, deltaT = 2.183000088
Iteration 47, 14 moved objects, max delta = 0.002108145962, deltaT = 2.180999994
Iteration 48, 15 moved objects, max delta = 0.004105164174, deltaT = 2.18900013
Iteration 49, 12 moved objects, max delta = 0.003000635363, deltaT = 2.237999916
Iteration 50, 16 moved objects, max delta = 0.001963802197, deltaT = 2.190000057
Iteration 51, 12 moved objects, max delta = 0.002872688706, deltaT = 2.180999994
Iteration 52, 17 moved objects, max delta = 0.001502566143, deltaT = 2.174000025
Iteration 53, 13 moved objects, max delta = 0.002288979683, deltaT = 2.186999798
Iteration 54, 10 moved objects, max delta = 0.001762627149, deltaT = 2.180999994
Iteration 55, 10 moved objects, max delta = 0.001896290668, deltaT = 2.232000113
Iteration 56, 12 moved objects, max delta = 0.001421685266, deltaT = 2.269000053
Iteration 57, 12 moved objects, max delta = 0.002056599867, deltaT = 2.217999935
Iteration 58, 16 moved objects, max delta = 0.00139339899, deltaT = 2.187999964
Iteration 59, 15 moved objects, max delta = 0.002829406952, deltaT = 2.253999949
Iteration 60, 15 moved objects, max delta = 0.003631511649, deltaT = 2.180999994
Iteration 61, 11 moved objects, max delta = 0.003653682073, deltaT = 2.20600009
Iteration 62, 9 moved objects, max delta = 0.001534974674, deltaT = 2.177000046
Iteration 63, 10 moved objects, max delta = 0.001604367485, deltaT = 2.177999973
Iteration 64, 8 moved objects, max delta = 0.0007287287445, deltaT = 2.197999954
Iteration 65, 8 moved objects, max delta = 0.0007332347027, deltaT = 2.180999994
Iteration 66, 3 moved objects, max delta = 0.001030480951, deltaT = 2.180000067
Iteration 67, 5 moved objects, max delta = 0.001022299503, deltaT = 2.183000088
Iteration 68, 1 moved object, max delta = 0.0006558157808, deltaT = 2.171000004
Iteration 69, 2 moved objects, max delta = 0.0003733392721, deltaT = 2.172999859
Iteration 70, 0 moved object, max delta = 0, deltaT = 2.173000097
Total 70 iterations, 28620 moved objects, clustering performed in 154.49 s
Total time with loading: 156.2260001 s
