10000, 5, /data/simple/testSwap_0.matrix, object normalized
4.493000031
0, 7941, 0.8842580561, 1.673000097
1, 1291, 0.7905291525, 0.2749998569
2, 325, 0.1732476167, 0.07000017166
3, 273, 0.1005561303, 0.05799984932
4, 322, 0.1173949045, 0.07000017166
5, 348, 0.1285252939, 0.07399988174
6, 401, 0.1648088202, 0.08599996567
7, 368, 0.1590066375, 0.07899999619
8, 293, 0.1411762768, 0.06299996376
9, 232, 0.1310670198, 0.05000019073
10, 152, 0.08943100091, 0.03299999237
11, 90, 0.05636621105, 0.01999998093
12, 47, 0.01990168928, 0.01099991798
13, 35, 0.01760606454, 0.007999897003
14, 25, 0.01701591604, 0.006000041962
15, 3, 0.003779645126, 0.00200009346
16, 1, 0.001027338234, 0.0009999275208
17, 2, 0.0002727284702, 0.001000165939
18, 1, 0.0006692970559, 0.0009999275208
19, 0, 0, 0
20, 12150, 2.58100009
7.07400012
