15000, 5, /data/simple/testSwap_5.matrix, object normalized
1.557999849
0, 11902, 0.8863959066, 3.618000031
1, 1239, 0.679399291, 0.3800001144
2, 593, 0.1618765369, 0.1799998283
3, 488, 0.1153654515, 0.1490001678
4, 488, 0.08935252581, 0.1499998569
5, 535, 0.1002548943, 0.1630001068
6, 525, 0.1149078642, 0.1610000134
7, 531, 0.1237686651, 0.1649999619
8, 440, 0.1079294535, 0.1349999905
9, 372, 0.1001090677, 0.114000082
10, 311, 0.09262322985, 0.09699988365
11, 205, 0.06840375054, 0.06399989128
12, 161, 0.02802565004, 0.05100011826
13, 121, 0.03286839006, 0.03699994087
14, 100, 0.02032118895, 0.03200006485
15, 104, 0.02276639349, 0.03200006485
16, 63, 0.0223555486, 0.02099990845
17, 30, 0.01166279161, 0.009999990463
18, 30, 0.008890305184, 0.009999990463
19, 21, 0.007392306779, 0.006999969482
20, 19, 0.007226610567, 0.006999969482
21, 11, 0.003629710781, 0.00400018692
22, 3, 0.002077211241, 0.001999855042
23, 2, 0.0002290080035, 0.00200009346
24, 1, 0.0003964502257, 0.0009999275208
25, 1, 9.18124883e-05, 0.0009999275208
26, 0, 0, 0.00200009346
27, 18296, 5.595000029
7.152999878
