K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.44900012 s (all future times given in seconds)
Iteration 1, 8494 moved objects, max delta = 0.02001475945, deltaT = 0.9420001507
Iteration 2, 1930 moved objects, max delta = 0.2951984532, deltaT = 0.9629998207
Iteration 3, 839 moved objects, max delta = 0.2278574527, deltaT = 0.9570000172
Iteration 4, 651 moved objects, max delta = 0.1777182528, deltaT = 0.9550001621
Iteration 5, 466 moved objects, max delta = 0.1820556756, deltaT = 0.9559998512
Iteration 6, 327 moved objects, max delta = 0.09782578509, deltaT = 0.9539999962
Iteration 7, 242 moved objects, max delta = 0.05328568257, deltaT = 0.9539999962
Iteration 8, 198 moved objects, max delta = 0.04478840325, deltaT = 0.9530000687
Iteration 9, 188 moved objects, max delta = 0.04069546679, deltaT = 0.9519999027
Iteration 10, 169 moved objects, max delta = 0.0370854878, deltaT = 0.9520001411
Iteration 11, 158 moved objects, max delta = 0.02916279812, deltaT = 0.9509999752
Iteration 12, 144 moved objects, max delta = 0.03381837728, deltaT = 0.9509999752
Iteration 13, 130 moved objects, max delta = 0.03236591355, deltaT = 0.9509999752
Iteration 14, 120 moved objects, max delta = 0.02607275135, deltaT = 0.9509999752
Iteration 15, 105 moved objects, max delta = 0.02365060269, deltaT = 0.9520001411
Iteration 16, 95 moved objects, max delta = 0.02234851493, deltaT = 0.9509999752
Iteration 17, 73 moved objects, max delta = 0.02254184079, deltaT = 0.9509999752
Iteration 18, 59 moved objects, max delta = 0.01798966082, deltaT = 0.9509999752
Iteration 19, 46 moved objects, max delta = 0.01129385699, deltaT = 0.9519999027
Iteration 20, 42 moved objects, max delta = 0.008296391727, deltaT = 0.9510002136
Iteration 21, 38 moved objects, max delta = 0.007462247796, deltaT = 0.9509999752
Iteration 22, 35 moved objects, max delta = 0.007571495834, deltaT = 0.9509999752
Iteration 23, 30 moved objects, max delta = 0.006026551322, deltaT = 0.9519999027
Iteration 24, 34 moved objects, max delta = 0.007366101581, deltaT = 0.9509999752
Iteration 25, 37 moved objects, max delta = 0.006436480966, deltaT = 0.9520001411
Iteration 26, 38 moved objects, max delta = 0.007294863724, deltaT = 0.9509999752
Iteration 27, 34 moved objects, max delta = 0.008431879468, deltaT = 0.9509999752
Iteration 28, 39 moved objects, max delta = 0.006479501878, deltaT = 0.9500000477
Iteration 29, 23 moved objects, max delta = 0.006482290452, deltaT = 0.9519999027
Iteration 30, 33 moved objects, max delta = 0.003960652775, deltaT = 0.9519999027
Iteration 31, 26 moved objects, max delta = 0.004177006962, deltaT = 0.9520001411
Iteration 32, 22 moved objects, max delta = 0.003788570885, deltaT = 0.9530000687
Iteration 33, 27 moved objects, max delta = 0.004692303864, deltaT = 0.9519999027
Iteration 34, 30 moved objects, max delta = 0.004420278322, deltaT = 0.9530000687
Iteration 35, 37 moved objects, max delta = 0.004551624746, deltaT = 0.9519999027
Iteration 36, 31 moved objects, max delta = 0.008025379566, deltaT = 0.9520001411
Iteration 37, 34 moved objects, max delta = 0.008976605221, deltaT = 0.9529998302
Iteration 38, 37 moved objects, max delta = 0.01221664404, deltaT = 0.9520001411
Iteration 39, 32 moved objects, max delta = 0.0114770438, deltaT = 0.9519999027
Iteration 40, 33 moved objects, max delta = 0.00768409011, deltaT = 0.9530000687
Iteration 41, 40 moved objects, max delta = 0.008616451114, deltaT = 0.9529998302
Iteration 42, 36 moved objects, max delta = 0.011925855, deltaT = 0.9520001411
Iteration 43, 22 moved objects, max delta = 0.009517154656, deltaT = 0.9530000687
Iteration 44, 16 moved objects, max delta = 0.004210477739, deltaT = 0.9519999027
Iteration 45, 15 moved objects, max delta = 0.004987981023, deltaT = 0.9519999027
Iteration 46, 19 moved objects, max delta = 0.006024234851, deltaT = 0.9530000687
Iteration 47, 29 moved objects, max delta = 0.007890508361, deltaT = 0.9530000687
Iteration 48, 22 moved objects, max delta = 0.009846761686, deltaT = 0.9539999962
Iteration 49, 23 moved objects, max delta = 0.004104124668, deltaT = 0.9530000687
Iteration 50, 18 moved objects, max delta = 0.007187995863, deltaT = 0.9529998302
Iteration 51, 14 moved objects, max delta = 0.004661047823, deltaT = 0.9539999962
Iteration 52, 12 moved objects, max delta = 0.002309188019, deltaT = 0.9530000687
Iteration 53, 17 moved objects, max delta = 0.002792217053, deltaT = 0.9530000687
Iteration 54, 23 moved objects, max delta = 0.004226587742, deltaT = 0.9539999962
Iteration 55, 21 moved objects, max delta = 0.005739213183, deltaT = 0.9529998302
Iteration 56, 18 moved objects, max delta = 0.004694859181, deltaT = 0.9539999962
Iteration 57, 14 moved objects, max delta = 0.003967633063, deltaT = 0.9539999962
Iteration 58, 12 moved objects, max delta = 0.003075479247, deltaT = 0.9530000687
Iteration 59, 11 moved objects, max delta = 0.003699464987, deltaT = 0.9539999962
Iteration 60, 5 moved objects, max delta = 0.005133535588, deltaT = 0.9539999962
Iteration 61, 4 moved objects, max delta = 0.001377493114, deltaT = 0.9539999962
Iteration 62, 4 moved objects, max delta = 0.001509869416, deltaT = 0.9530000687
Iteration 63, 6 moved objects, max delta = 0.0006620932222, deltaT = 0.9549999237
Iteration 64, 11 moved objects, max delta = 0.001414314441, deltaT = 0.9530000687
Iteration 65, 3 moved objects, max delta = 0.001280453163, deltaT = 0.9539999962
Iteration 66, 2 moved objects, max delta = 0.0006274303644, deltaT = 0.9539999962
Iteration 67, 1 moved object, max delta = 0.0001118840277, deltaT = 0.9549999237
Iteration 68, 1 moved object, max delta = 0.0001384204291, deltaT = 0.9539999962
Iteration 69, 2 moved objects, max delta = 0.0006522940827, deltaT = 0.9539999962
Iteration 70, 1 moved object, max delta = 4.021304855e-05, deltaT = 0.9539999962
Iteration 71, 0 moved object, max delta = 0, deltaT = 0.9550001621
Total 71 iterations, 15548 moved objects, clustering performed in 67.64600015 s
Total time with loading: 73.11000013 s
