14000, 5, /data/simple/testSwap_4.matrix, object normalized
9.49000001
0, 11108, 0.9449965876, 3.169999838
1, 1304, 0.8070120075, 0.3890001774
2, 663, 0.3123052785, 0.1979999542
3, 400, 0.1555139215, 0.1199998856
4, 273, 0.09776827691, 0.08200001717
5, 175, 0.06539529609, 0.0529999733
6, 127, 0.03080300253, 0.03900003433
7, 90, 0.02940983484, 0.02800011635
8, 60, 0.02386708721, 0.01900005341
9, 72, 0.02469506778, 0.02199983597
10, 46, 0.01709909847, 0.0150001049
11, 36, 0.01263141674, 0.01200008392
12, 27, 0.01234076227, 0.008999824524
13, 20, 0.004888823759, 0.006999969482
14, 14, 0.003430593622, 0.005000114441
15, 9, 0.003213253652, 0.003999948502
16, 6, 0.001499913934, 0.003000020981
17, 19, 0.005395407903, 0.006000041962
18, 10, 0.004840832394, 0.003999948502
19, 10, 0.00218910487, 0.003999948502
20, 6, 0.00146201395, 0.003000020981
21, 10, 0.003558224231, 0.003999948502
22, 2, 0.003198812779, 0.00200009346
23, 9, 0.002164555085, 0.003000020981
24, 2, 0.001112358206, 0.00200009346
25, 0, 0, 0.0009999275208
26, 14498, 4.203999996
13.69400001
