K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 1.444999933 s (all future times given in seconds)
Iteration 1, 11569 moved objects, max delta = 0.01473995611, deltaT = 1.746000051
Iteration 27, 127 moved objects, max delta = 0.02952510725, deltaT = 1.720999956
Iteration 28, 157 moved objects, max delta = 0.03049945951, deltaT = 1.698000193
Iteration 29, 166 moved objects, max delta = 0.02418450266, deltaT = 1.697999954
Iteration 30, 188 moved objects, max delta = 0.02819215022, deltaT = 1.743999958
Iteration 31, 174 moved objects, max delta = 0.03255931108, deltaT = 1.698999882
Iteration 32, 189 moved objects, max delta = 0.03056716244, deltaT = 1.703000069
Iteration 33, 190 moved objects, max delta = 0.03114775085, deltaT = 1.697000027
Iteration 34, 211 moved objects, max delta = 0.03295833585, deltaT = 1.694000006
Iteration 35, 224 moved objects, max delta = 0.03296473234, deltaT = 1.730999947
Iteration 36, 205 moved objects, max delta = 0.03449228736, deltaT = 1.707999945
Iteration 37, 184 moved objects, max delta = 0.03349082805, deltaT = 1.714000225
Iteration 38, 199 moved objects, max delta = 0.03319276687, deltaT = 1.695999861
Iteration 39, 182 moved objects, max delta = 0.03471048876, deltaT = 1.697999954
Iteration 40, 158 moved objects, max delta = 0.03322620492, deltaT = 1.738000154
Iteration 41, 145 moved objects, max delta = 0.02659439392, deltaT = 1.763999939
Iteration 42, 120 moved objects, max delta = 0.02111282341, deltaT = 1.707999945
Iteration 43, 101 moved objects, max delta = 0.01963306507, deltaT = 1.700000048
Iteration 44, 89 moved objects, max delta = 0.01579672091, deltaT = 1.694999933
Iteration 45, 88 moved objects, max delta = 0.01669075774, deltaT = 1.73300004
Iteration 46, 89 moved objects, max delta = 0.01789510104, deltaT = 1.697999954
Iteration 47, 71 moved objects, max delta = 0.01324348703, deltaT = 1.69900012
Iteration 48, 68 moved objects, max delta = 0.01123955741, deltaT = 1.68599987
Iteration 49, 69 moved objects, max delta = 0.009964516749, deltaT = 1.690999985
Iteration 50, 68 moved objects, max delta = 0.008490678574, deltaT = 1.698000193
Iteration 51, 62 moved objects, max delta = 0.008808061556, deltaT = 1.69299984
Iteration 52, 62 moved objects, max delta = 0.008604452127, deltaT = 1.726999998
Iteration 53, 43 moved objects, max delta = 0.00894903245, deltaT = 1.687999964
Iteration 54, 38 moved objects, max delta = 0.005317669255, deltaT = 1.68900013
Iteration 55, 28 moved objects, max delta = 0.004437642086, deltaT = 1.694999933
Iteration 56, 26 moved objects, max delta = 0.003697688635, deltaT = 1.693000078
Iteration 57, 12 moved objects, max delta = 0.002615130636, deltaT = 1.691999912
Iteration 58, 5 moved objects, max delta = 0.00154463563, deltaT = 1.692000151
Iteration 59, 9 moved objects, max delta = 0.001583273175, deltaT = 1.69299984
Iteration 60, 14 moved objects, max delta = 0.001720820884, deltaT = 1.690000057
Iteration 61, 14 moved objects, max delta = 0.002412326826, deltaT = 1.767999887
Iteration 62, 16 moved objects, max delta = 0.001487867938, deltaT = 1.687000036
Iteration 63, 13 moved objects, max delta = 0.003377652794, deltaT = 1.690999985
Iteration 64, 9 moved objects, max delta = 0.001920207581, deltaT = 1.690999985
Iteration 65, 7 moved objects, max delta = 0.00214868252, deltaT = 1.690000057
Iteration 66, 4 moved objects, max delta = 0.001804962941, deltaT = 1.697999954
Iteration 67, 3 moved objects, max delta = 0.0004413937238, deltaT = 1.692000151
Iteration 68, 2 moved objects, max delta = 0.0005023159532, deltaT = 1.687000036
Iteration 69, 2 moved objects, max delta = 0.0001483330741, deltaT = 1.688999891
Iteration 70, 1 moved object, max delta = 1.650651841e-05, deltaT = 1.688999891
Iteration 71, 1 moved object, max delta = 0.0001049621765, deltaT = 1.722000122
Iteration 72, 0 moved object, max delta = 0, deltaT = 1.720999956
Total 72 iterations, 24518 moved objects, clustering performed in 123.062 s
Total time with loading: 124.507 s
