16000, 5, /data/simple/testSwap_6.matrix, object normalized
1.789999962
0, 12600, 0.9245160181, 4.090000153
1, 1065, 0.5916123971, 0.3450000286
2, 466, 0.1163251161, 0.1529998779
3, 364, 0.07667928467, 0.118999958
4, 283, 0.0551796225, 0.09300017357
5, 221, 0.03411757429, 0.07299995422
6, 191, 0.0377103152, 0.06299996376
7, 147, 0.03431880734, 0.04799985886
8, 113, 0.03209471203, 0.03800010681
9, 73, 0.02438634123, 0.02399992943
10, 65, 0.01545490999, 0.02200007439
11, 44, 0.01316573337, 0.01600003242
12, 32, 0.009538935312, 0.01099991798
13, 28, 0.01141323352, 0.009999990463
14, 30, 0.009311045671, 0.0110001564
15, 23, 0.009018248677, 0.008999824524
16, 23, 0.01008238022, 0.008000135422
17, 45, 0.0118971927, 0.01600003242
18, 52, 0.01805027045, 0.01799988747
19, 60, 0.02146285623, 0.01999998093
20, 44, 0.01696256493, 0.0150001049
21, 33, 0.007450859464, 0.0119998455
22, 34, 0.006474135494, 0.01200008392
23, 18, 0.008428945442, 0.006999969482
24, 13, 0.005922117607, 0.006000041962
25, 25, 0.01043979858, 0.009000062943
26, 34, 0.01380468352, 0.0119998455
27, 23, 0.01462199881, 0.008000135422
28, 13, 0.006506774858, 0.006000041962
29, 5, 0.003416461854, 0.003000020981
30, 6, 0.00245236752, 0.002999782562
31, 4, 0.00143615966, 0.00200009346
32, 6, 0.000685908718, 0.003000020981
33, 6, 0.002293815224, 0.003000020981
34, 5, 0.0006437509893, 0.003000020981
35, 9, 0.00145922074, 0.003999948502
36, 6, 0.00300398976, 0.003000020981
37, 0, 0, 0.0009999275208
38, 16209, 5.299000025
7.088999987
