K-averages clustering of 15000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_5.matrix', metrics: object normalized
Loading data and computing initial values: 152.355 s (all future times given in seconds)
Iteration 1, 11893 moved objects, max delta = 0.9150805182, deltaT = 10.1559999
Iteration 2, 1101 moved objects, max delta = 0.8320732577, deltaT = 0.7769999504
Iteration 3, 842 moved objects, max delta = 0.1347356921, deltaT = 0.3910000324
Iteration 4, 784 moved objects, max delta = 0.1534174832, deltaT = 0.370000124
Iteration 5, 668 moved objects, max delta = 0.1649640367, deltaT = 0.3849999905
Iteration 6, 496 moved objects, max delta = 0.1289509817, deltaT = 0.2630000114
Iteration 7, 412 moved objects, max delta = 0.1136012095, deltaT = 0.2589998245
Iteration 8, 442 moved objects, max delta = 0.1087534616, deltaT = 0.242000103
Iteration 9, 418 moved objects, max delta = 0.1195688155, deltaT = 0.2290000916
Iteration 10, 492 moved objects, max delta = 0.1328796864, deltaT = 0.3869998455
Iteration 11, 438 moved objects, max delta = 0.133934355, deltaT = 0.2179999352
Iteration 12, 385 moved objects, max delta = 0.1030030973, deltaT = 0.1690001488
Iteration 13, 321 moved objects, max delta = 0.09247903448, deltaT = 0.1889998913
Iteration 14, 208 moved objects, max delta = 0.07386615254, deltaT = 0.08300018311
Iteration 15, 158 moved objects, max delta = 0.03090518306, deltaT = 0.04999995232
Iteration 16, 121 moved objects, max delta = 0.03268590956, deltaT = 0.04999995232
Iteration 17, 98 moved objects, max delta = 0.0321535364, deltaT = 0.06200003624
Iteration 18, 100 moved objects, max delta = 0.02404193552, deltaT = 0.0529999733
Iteration 19, 61 moved objects, max delta = 0.01986735764, deltaT = 0.03399991989
Iteration 20, 28 moved objects, max delta = 0.01324658301, deltaT = 0.02100014687
Iteration 21, 24 moved objects, max delta = 0.007326530226, deltaT = 0.007999897003
Iteration 22, 28 moved objects, max delta = 0.008310972479, deltaT = 0.01200008392
Iteration 23, 18 moved objects, max delta = 0.006240759266, deltaT = 0.006000041962
Iteration 24, 14 moved objects, max delta = 0.004233737146, deltaT = 0.005999803543
Iteration 25, 9 moved objects, max delta = 0.003803338199, deltaT = 0.00400018692
Iteration 26, 4 moved objects, max delta = 0.001927667496, deltaT = 0.001999855042
Iteration 27, 3 moved objects, max delta = 0.000303315473, deltaT = 0.00200009346
Iteration 28, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 28 iterations, 19566 moved objects, clustering performed in 14.4289999 s
Total time with loading: 166.825 s
