19000, 5, /data/simple/testSwap_9.matrix, object normalized
437.7720001
0, 15057, 0.9518974875, 52.704
1, 903, 0.8195503545, 5.029999971
2, 314, 0.08380994515, 1.651000023
3, 192, 0.04102170702, 0.7189998627
4, 146, 0.02765465199, 0.5310001373
5, 135, 0.02350197775, 0.8099999428
6, 108, 0.02198284304, 0.4809999466
7, 124, 0.01797027753, 0.4600000381
8, 106, 0.02320427517, 0.3359999657
9, 101, 0.02039680768, 0.3050000668
10, 71, 0.01100020834, 0.2209999561
11, 45, 0.007921128586, 0.1870000362
12, 36, 0.004947898869, 0.1180000305
13, 43, 0.007350390421, 0.1700000763
14, 38, 0.006215217414, 0.1349999905
15, 37, 0.006351186838, 0.07899999619
16, 44, 0.005439742654, 0.1259999275
17, 38, 0.007467428936, 0.1630001068
18, 70, 0.02074712232, 0.2860000134
19, 54, 0.01996794132, 0.1849999428
20, 47, 0.01791814234, 0.1789999008
21, 53, 0.01277597892, 0.2130000591
22, 45, 0.01195166359, 0.121999979
23, 46, 0.01021460966, 0.1689999104
24, 40, 0.01083346105, 0.1700000763
25, 38, 0.009234409021, 0.1559998989
26, 36, 0.01091542215, 0.08100008965
27, 50, 0.01219038719, 0.2300000191
28, 61, 0.01554038469, 0.4079999924
29, 51, 0.02545689488, 0.1749999523
30, 45, 0.01250623475, 0.1010000706
31, 38, 0.0125339373, 0.117000103
32, 30, 0.009230233407, 0.1129999161
33, 11, 0.007190619417, 0.02399992943
34, 4, 0.001370688739, 0.003000020981
35, 1, 2.676558825e-05, 0.009999990463
36, 0, 0, 0.00200009346
37, 18258, 67.05599999
504.8310001
