14000, 5, /data/simple/testSwap_4.matrix, object normalized
9.289999962
0, 11100, 1.002649818, 3.147000074
1, 811, 0.8791380413, 0.2330000401
2, 435, 0.179299276, 0.129999876
3, 364, 0.1289899933, 0.1089999676
4, 407, 0.128792091, 0.121999979
5, 380, 0.1387811795, 0.114000082
6, 373, 0.1216764872, 0.1119999886
7, 282, 0.1016762145, 0.08500003815
8, 219, 0.07078510318, 0.06599998474
9, 135, 0.05326376149, 0.04200005531
10, 97, 0.03024239564, 0.02999997139
11, 76, 0.02103349877, 0.02300000191
12, 70, 0.02079055764, 0.02199983597
13, 64, 0.01884865651, 0.02000021935
14, 60, 0.02088945468, 0.01899981499
15, 57, 0.01874655982, 0.01800012589
16, 36, 0.01801038765, 0.0119998455
17, 19, 0.006775502906, 0.007000207901
18, 11, 0.004437966705, 0.003999948502
19, 1, 0.0005173900236, 0.0009999275208
20, 0, 0, 0.0009999275208
21, 14997, 4.316999912
13.60699987
