K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 6.700000048 s (all future times given in seconds)
Iteration 1, 9316 moved objects, max delta = 0.02476016503, deltaT = 1.210999966
Iteration 2, 2019 moved objects, max delta = 0.3436406289, deltaT = 1.187000036
Iteration 3, 715 moved objects, max delta = 0.1876840307, deltaT = 1.160000086
Iteration 4, 472 moved objects, max delta = 0.1659769255, deltaT = 1.148999929
Iteration 5, 348 moved objects, max delta = 0.1157102811, deltaT = 1.142999887
Iteration 6, 262 moved objects, max delta = 0.07344388417, deltaT = 1.141000032
Iteration 7, 188 moved objects, max delta = 0.0565717919, deltaT = 1.140000105
Iteration 8, 168 moved objects, max delta = 0.03969488795, deltaT = 1.138999939
Iteration 9, 138 moved objects, max delta = 0.03110408855, deltaT = 1.138000011
Iteration 10, 115 moved objects, max delta = 0.02605908523, deltaT = 1.137000084
Iteration 11, 88 moved objects, max delta = 0.02003203306, deltaT = 1.138999939
Iteration 12, 79 moved objects, max delta = 0.01717453417, deltaT = 1.137000084
Iteration 13, 65 moved objects, max delta = 0.01225199679, deltaT = 1.138999939
Iteration 14, 58 moved objects, max delta = 0.01176025533, deltaT = 1.138000011
Iteration 15, 50 moved objects, max delta = 0.008663587152, deltaT = 1.136999846
Iteration 16, 39 moved objects, max delta = 0.009157480996, deltaT = 1.138000011
Iteration 17, 32 moved objects, max delta = 0.008296471687, deltaT = 1.138000011
Iteration 18, 31 moved objects, max delta = 0.006026358184, deltaT = 1.138000011
Iteration 19, 24 moved objects, max delta = 0.006072228743, deltaT = 1.137000084
Iteration 20, 22 moved objects, max delta = 0.00543920876, deltaT = 1.138000011
Iteration 21, 22 moved objects, max delta = 0.00351245797, deltaT = 1.138000011
Iteration 22, 22 moved objects, max delta = 0.003495603609, deltaT = 1.136999846
Iteration 23, 14 moved objects, max delta = 0.003578773873, deltaT = 1.138000011
Iteration 24, 16 moved objects, max delta = 0.00398712505, deltaT = 1.137000084
Iteration 25, 14 moved objects, max delta = 0.003370085364, deltaT = 1.137000084
Iteration 26, 13 moved objects, max delta = 0.002870546965, deltaT = 1.136999846
Iteration 27, 15 moved objects, max delta = 0.003131856652, deltaT = 1.137000084
Iteration 28, 17 moved objects, max delta = 0.004585007621, deltaT = 1.135999918
Iteration 29, 17 moved objects, max delta = 0.002287095386, deltaT = 1.137000084
Iteration 30, 11 moved objects, max delta = 0.003042092368, deltaT = 1.137000084
Iteration 31, 14 moved objects, max delta = 0.004007195222, deltaT = 1.135999918
Iteration 32, 16 moved objects, max delta = 0.004047370476, deltaT = 1.135999918
Iteration 33, 23 moved objects, max delta = 0.004102810452, deltaT = 1.137000084
Iteration 34, 25 moved objects, max delta = 0.005956859879, deltaT = 1.135999918
Iteration 35, 28 moved objects, max delta = 0.00701207586, deltaT = 1.136000156
Iteration 36, 28 moved objects, max delta = 0.006805593861, deltaT = 1.135999918
Iteration 37, 34 moved objects, max delta = 0.005805074339, deltaT = 1.135999918
Iteration 38, 39 moved objects, max delta = 0.005549046548, deltaT = 1.13499999
Iteration 39, 49 moved objects, max delta = 0.007674455485, deltaT = 1.136000156
Iteration 40, 35 moved objects, max delta = 0.008223163982, deltaT = 1.133999825
Iteration 41, 41 moved objects, max delta = 0.008423178183, deltaT = 1.136000156
Iteration 42, 32 moved objects, max delta = 0.006595003405, deltaT = 1.13499999
Iteration 43, 24 moved objects, max delta = 0.004777467677, deltaT = 1.13499999
Iteration 44, 21 moved objects, max delta = 0.004385044666, deltaT = 1.135999918
Iteration 45, 22 moved objects, max delta = 0.004641895408, deltaT = 1.13499999
Iteration 46, 23 moved objects, max delta = 0.005068557433, deltaT = 1.134000063
Iteration 47, 20 moved objects, max delta = 0.0046578987, deltaT = 1.13499999
Iteration 48, 17 moved objects, max delta = 0.005004672006, deltaT = 1.13499999
Iteration 49, 15 moved objects, max delta = 0.005672689515, deltaT = 1.13499999
Iteration 50, 12 moved objects, max delta = 0.003939883104, deltaT = 1.13499999
Iteration 51, 10 moved objects, max delta = 0.001607366683, deltaT = 1.134000063
Iteration 52, 9 moved objects, max delta = 0.00136639867, deltaT = 1.13499999
Iteration 53, 12 moved objects, max delta = 0.002012156021, deltaT = 1.134000063
Iteration 54, 10 moved objects, max delta = 0.00215983808, deltaT = 1.133999825
Iteration 55, 10 moved objects, max delta = 0.001629376721, deltaT = 1.13499999
Iteration 56, 11 moved objects, max delta = 0.002786168769, deltaT = 1.134000063
Iteration 57, 12 moved objects, max delta = 0.004929044071, deltaT = 1.134000063
Iteration 58, 10 moved objects, max delta = 0.001987674733, deltaT = 1.134000063
Iteration 59, 8 moved objects, max delta = 0.002195022046, deltaT = 1.133999825
Iteration 60, 12 moved objects, max delta = 0.001356836147, deltaT = 1.134000063
Iteration 61, 10 moved objects, max delta = 0.002186547025, deltaT = 1.134000063
Iteration 62, 8 moved objects, max delta = 0.001762689187, deltaT = 1.134000063
Iteration 63, 5 moved objects, max delta = 0.002371485316, deltaT = 1.133999825
Iteration 64, 2 moved objects, max delta = 0.0003607563485, deltaT = 1.134000063
Iteration 65, 1 moved object, max delta = 1.012310994e-05, deltaT = 1.133000135
Iteration 66, 1 moved object, max delta = 5.794017634e-05, deltaT = 1.133999825
Iteration 67, 2 moved objects, max delta = 0.0004240689227, deltaT = 1.134000063
Iteration 68, 4 moved objects, max delta = 0.0009370611037, deltaT = 1.134000063
Iteration 69, 7 moved objects, max delta = 0.001048844418, deltaT = 1.133999825
Iteration 70, 9 moved objects, max delta = 0.001398274026, deltaT = 1.133000135
Iteration 71, 12 moved objects, max delta = 0.002121876158, deltaT = 1.112999916
Iteration 72, 12 moved objects, max delta = 0.0026613368, deltaT = 1.085000038
Iteration 73, 16 moved objects, max delta = 0.003575894629, deltaT = 1.078000069
Iteration 74, 16 moved objects, max delta = 0.004061362466, deltaT = 1.078000069
Iteration 75, 21 moved objects, max delta = 0.005272773613, deltaT = 1.076999903
Iteration 76, 20 moved objects, max delta = 0.004076440958, deltaT = 1.076999903
Iteration 77, 12 moved objects, max delta = 0.004991585004, deltaT = 1.077000141
Iteration 78, 11 moved objects, max delta = 0.002552170707, deltaT = 1.07799983
Iteration 79, 11 moved objects, max delta = 0.002164129408, deltaT = 1.082000017
Iteration 80, 14 moved objects, max delta = 0.003567088122, deltaT = 1.125
Iteration 81, 13 moved objects, max delta = 0.002441560836, deltaT = 1.134000063
Iteration 82, 8 moved objects, max delta = 0.001236480478, deltaT = 1.134000063
Iteration 83, 5 moved objects, max delta = 0.001408883601, deltaT = 1.132999897
Iteration 84, 9 moved objects, max delta = 0.001985971162, deltaT = 1.134000063
Iteration 85, 10 moved objects, max delta = 0.002160667627, deltaT = 1.134000063
Iteration 86, 7 moved objects, max delta = 0.002330386422, deltaT = 1.133999825
Iteration 87, 5 moved objects, max delta = 0.0004956723273, deltaT = 1.134000063
Iteration 88, 4 moved objects, max delta = 0.001013034365, deltaT = 1.133000135
Iteration 89, 5 moved objects, max delta = 0.0009918027024, deltaT = 1.133999825
Iteration 90, 5 moved objects, max delta = 0.001670346551, deltaT = 1.134000063
Iteration 91, 5 moved objects, max delta = 0.001088148219, deltaT = 1.134000063
Iteration 92, 6 moved objects, max delta = 0.001223277131, deltaT = 1.134000063
Iteration 93, 2 moved objects, max delta = 0.0005309177873, deltaT = 1.132999897
Iteration 94, 4 moved objects, max delta = 0.0008795641425, deltaT = 1.134000063
Iteration 95, 7 moved objects, max delta = 0.001926803059, deltaT = 1.132999897
Iteration 96, 5 moved objects, max delta = 0.002057059817, deltaT = 1.134000063
Iteration 97, 5 moved objects, max delta = 0.0006726123867, deltaT = 1.132999897
Iteration 98, 7 moved objects, max delta = 0.002404966918, deltaT = 1.133000135
Iteration 99, 5 moved objects, max delta = 0.001422342734, deltaT = 1.134000063
Iteration 100, 6 moved objects, max delta = 0.000832917286, deltaT = 1.132999897
Iteration 101, 3 moved objects, max delta = 0.001005138482, deltaT = 1.132999897
Iteration 102, 0 moved object, max delta = 0, deltaT = 1.133000135
Total 102 iterations, 15332 moved objects, clustering performed in 115.493 s
Total time with loading: 122.21 s
