16000, 5, /data/simple/testSwap_6.matrix, object normalized
1.784999847
0, 12610, 0.9057324135, 4.157999992
1, 1527, 0.7219027549, 0.498000145
2, 511, 0.1186542805, 0.1689999104
3, 402, 0.07263330589, 0.131000042
4, 311, 0.06040886705, 0.1019999981
5, 194, 0.05194046806, 0.06399989128
6, 136, 0.02892109844, 0.04500007629
7, 111, 0.03336119413, 0.03699994087
8, 66, 0.02238993227, 0.02300000191
9, 41, 0.01099947717, 0.0150001049
10, 44, 0.008537132052, 0.01499986649
11, 38, 0.0127044785, 0.01300001144
12, 51, 0.01546079417, 0.01800012589
13, 47, 0.017602506, 0.01699995995
14, 33, 0.01439990519, 0.01200008392
15, 41, 0.01509130786, 0.01600003242
16, 41, 0.02148207464, 0.01799988747
17, 34, 0.01163061425, 0.01399993896
18, 29, 0.0128380325, 0.0110001564
19, 15, 0.0055260371, 0.005999803543
20, 6, 0.0007655081215, 0.003000020981
21, 4, 0.0009496004685, 0.00200009346
22, 5, 0.0008376271886, 0.003000020981
23, 3, 0.0003769888584, 0.001999855042
24, 0, 0, 0.001000165939
25, 16300, 5.393000126
7.177999973
