12000, 5, /data/simple/testSwap_2.matrix, object normalized
6.778999805
0, 9542, 0.8628684401, 2.318000078
1, 1898, 0.7168806503, 0.4639999866
2, 966, 0.2547536555, 0.2409999371
3, 965, 0.3890268467, 0.2369999886
4, 556, 0.4095883535, 0.1380000114
5, 305, 0.1256740259, 0.07400012016
6, 235, 0.09884536707, 0.05799984932
7, 189, 0.08903131139, 0.04700016975
8, 138, 0.06027622611, 0.03399991989
9, 125, 0.0583106854, 0.03100013733
10, 102, 0.04996424609, 0.02599978447
11, 67, 0.02989204565, 0.01700019836
12, 66, 0.02282108734, 0.01699995995
13, 71, 0.03175017478, 0.01900005341
14, 75, 0.03260182519, 0.01899981499
15, 60, 0.02913602723, 0.0150001049
16, 45, 0.02705262851, 0.01200008392
17, 39, 0.01525396051, 0.009999990463
18, 33, 0.01428579915, 0.008999824524
19, 27, 0.01434899697, 0.006999969482
20, 9, 0.01484035537, 0.003000020981
21, 8, 0.003133174443, 0.003000020981
22, 16, 0.007701556148, 0.005000114441
23, 22, 0.00618779287, 0.006000041962
24, 19, 0.006695758743, 0.004999876022
25, 20, 0.009514477409, 0.006000041962
26, 19, 0.006892968935, 0.006000041962
27, 13, 0.006641575709, 0.003999948502
28, 4, 0.006003720984, 0.0009999275208
29, 0, 0, 0.001000165939
30, 15634, 3.833000183
10.61199999
