K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 1.015000105 s (all future times given in seconds)
Iteration 1, 10113 moved objects, max delta = 0.01651194403, deltaT = 1.369999886
Iteration 2, 2475 moved objects, max delta = 0.3505385641, deltaT = 1.317000151
Iteration 3, 1194 moved objects, max delta = 0.3132006749, deltaT = 1.332999945
Iteration 4, 661 moved objects, max delta = 0.106762879, deltaT = 1.305999994
Iteration 5, 566 moved objects, max delta = 0.08266853128, deltaT = 1.28399992
Iteration 6, 467 moved objects, max delta = 0.06891477323, deltaT = 1.275000095
Iteration 7, 417 moved objects, max delta = 0.0680859631, deltaT = 1.273000002
Iteration 8, 349 moved objects, max delta = 0.06352438936, deltaT = 1.273000002
Iteration 9, 283 moved objects, max delta = 0.05113013195, deltaT = 1.273000002
Iteration 10, 249 moved objects, max delta = 0.04370365998, deltaT = 1.270999908
Iteration 11, 211 moved objects, max delta = 0.03184525335, deltaT = 1.26699996
Iteration 12, 182 moved objects, max delta = 0.03435488106, deltaT = 1.269000053
Iteration 13, 156 moved objects, max delta = 0.02605404501, deltaT = 1.273000002
Iteration 14, 131 moved objects, max delta = 0.02190006297, deltaT = 1.279000044
Iteration 15, 116 moved objects, max delta = 0.01286699855, deltaT = 1.269999981
Iteration 16, 113 moved objects, max delta = 0.01509673201, deltaT = 1.279000044
Iteration 17, 99 moved objects, max delta = 0.01361691289, deltaT = 1.325000048
Iteration 18, 86 moved objects, max delta = 0.01185636281, deltaT = 1.299999952
Iteration 19, 73 moved objects, max delta = 0.01054425264, deltaT = 1.270999908
Iteration 20, 57 moved objects, max delta = 0.008067797117, deltaT = 1.269999981
Iteration 21, 50 moved objects, max delta = 0.008789288639, deltaT = 1.269000053
Iteration 22, 41 moved objects, max delta = 0.007207291177, deltaT = 1.267999887
Iteration 23, 32 moved objects, max delta = 0.006770091401, deltaT = 1.269000053
Iteration 24, 27 moved objects, max delta = 0.005678035912, deltaT = 1.274000168
Iteration 25, 27 moved objects, max delta = 0.004326036527, deltaT = 1.273999929
Iteration 26, 28 moved objects, max delta = 0.004757762521, deltaT = 1.322000027
Iteration 27, 21 moved objects, max delta = 0.003970356328, deltaT = 1.28399992
Iteration 28, 23 moved objects, max delta = 0.005335219221, deltaT = 1.282000065
Iteration 29, 18 moved objects, max delta = 0.004605371304, deltaT = 1.271999836
Iteration 30, 19 moved objects, max delta = 0.004628435619, deltaT = 1.294000149
Iteration 31, 20 moved objects, max delta = 0.002878090333, deltaT = 1.329999924
Iteration 32, 19 moved objects, max delta = 0.003678250473, deltaT = 1.328000069
Iteration 33, 19 moved objects, max delta = 0.004373940188, deltaT = 1.273999929
Iteration 34, 14 moved objects, max delta = 0.004628659099, deltaT = 1.273999929
Iteration 35, 12 moved objects, max delta = 0.002161265248, deltaT = 1.277000189
Iteration 36, 8 moved objects, max delta = 0.001726829152, deltaT = 1.277999878
Iteration 37, 11 moved objects, max delta = 0.001488277191, deltaT = 1.271000147
Iteration 38, 6 moved objects, max delta = 0.001185575003, deltaT = 1.267999887
Iteration 39, 1 moved object, max delta = 0.0005527051116, deltaT = 1.269999981
Iteration 40, 2 moved objects, max delta = 0.0005945883971, deltaT = 1.266000032
Iteration 41, 4 moved objects, max delta = 0.001565909627, deltaT = 1.273000002
Iteration 42, 2 moved objects, max delta = 0.0003519462099, deltaT = 1.269999981
Iteration 43, 2 moved objects, max delta = 0.00073948743, deltaT = 1.270999908
Iteration 44, 0 moved object, max delta = 0, deltaT = 1.273000002
Total 44 iterations, 18404 moved objects, clustering performed in 56.50899982 s
Total time with loading: 57.52399993 s
