K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 6.685000181 s (all future times given in seconds)
Iteration 1, 9252 moved objects, max delta = 0.02978771134, deltaT = 1.186000109
Iteration 2, 1727 moved objects, max delta = 0.2599892702, deltaT = 1.161999941
Iteration 3, 1368 moved objects, max delta = 0.2331478921, deltaT = 1.159999847
Iteration 4, 667 moved objects, max delta = 0.1250979118, deltaT = 1.156000137
Iteration 5, 401 moved objects, max delta = 0.08261679168, deltaT = 1.154000044
Iteration 6, 283 moved objects, max delta = 0.05375619346, deltaT = 1.151000023
Iteration 7, 210 moved objects, max delta = 0.05375534851, deltaT = 1.15199995
Iteration 8, 192 moved objects, max delta = 0.04819518417, deltaT = 1.151000023
Iteration 9, 172 moved objects, max delta = 0.03292304265, deltaT = 1.149999857
Iteration 10, 156 moved objects, max delta = 0.03850699773, deltaT = 1.150000095
Iteration 11, 137 moved objects, max delta = 0.03683306067, deltaT = 1.148999929
Iteration 12, 153 moved objects, max delta = 0.03205507967, deltaT = 1.148999929
Iteration 13, 146 moved objects, max delta = 0.03824789756, deltaT = 1.148000002
Iteration 14, 156 moved objects, max delta = 0.03764540771, deltaT = 1.149000168
Iteration 15, 166 moved objects, max delta = 0.04896199359, deltaT = 1.09800005
Iteration 16, 184 moved objects, max delta = 0.04513029346, deltaT = 1.129999876
Iteration 17, 189 moved objects, max delta = 0.05260825951, deltaT = 1.147000074
Iteration 18, 180 moved objects, max delta = 0.05190470724, deltaT = 1.146999836
Iteration 19, 188 moved objects, max delta = 0.04265567618, deltaT = 1.146000147
Iteration 20, 204 moved objects, max delta = 0.04038807648, deltaT = 1.145999908
Iteration 21, 211 moved objects, max delta = 0.04580038673, deltaT = 1.146000147
Iteration 22, 180 moved objects, max delta = 0.04502043598, deltaT = 1.143999815
Iteration 23, 168 moved objects, max delta = 0.04006200338, deltaT = 1.143000126
Iteration 24, 162 moved objects, max delta = 0.03141901695, deltaT = 1.142999887
Iteration 25, 160 moved objects, max delta = 0.02932956806, deltaT = 1.141000032
Iteration 26, 150 moved objects, max delta = 0.033805984, deltaT = 1.141000032
Iteration 27, 133 moved objects, max delta = 0.03030978137, deltaT = 1.138999939
Iteration 28, 120 moved objects, max delta = 0.02487781182, deltaT = 1.088999987
Iteration 29, 103 moved objects, max delta = 0.0250190118, deltaT = 1.084000111
Iteration 30, 93 moved objects, max delta = 0.02271445914, deltaT = 1.08100009
Iteration 31, 67 moved objects, max delta = 0.01815130761, deltaT = 1.104999781
Iteration 32, 48 moved objects, max delta = 0.01504925427, deltaT = 1.116000175
Iteration 33, 51 moved objects, max delta = 0.0105848872, deltaT = 1.082999945
Iteration 34, 41 moved objects, max delta = 0.01260512967, deltaT = 1.128999949
Iteration 35, 43 moved objects, max delta = 0.01424114623, deltaT = 1.136000156
Iteration 36, 47 moved objects, max delta = 0.008967152588, deltaT = 1.13499999
Iteration 37, 40 moved objects, max delta = 0.009826741371, deltaT = 1.083999872
Iteration 38, 27 moved objects, max delta = 0.008839816417, deltaT = 1.088999987
Iteration 39, 28 moved objects, max delta = 0.005249647452, deltaT = 1.13499999
Iteration 40, 25 moved objects, max delta = 0.006943183104, deltaT = 1.13499999
Iteration 41, 27 moved objects, max delta = 0.005222116752, deltaT = 1.121999979
Iteration 42, 24 moved objects, max delta = 0.006005466058, deltaT = 1.13499999
Iteration 43, 30 moved objects, max delta = 0.006436270206, deltaT = 1.134000063
Iteration 44, 29 moved objects, max delta = 0.008023107093, deltaT = 1.13499999
Iteration 45, 29 moved objects, max delta = 0.006306110854, deltaT = 1.13499999
Iteration 46, 34 moved objects, max delta = 0.00782433402, deltaT = 1.13499999
Iteration 47, 32 moved objects, max delta = 0.009799595767, deltaT = 1.134000063
Iteration 48, 22 moved objects, max delta = 0.008043380851, deltaT = 1.134000063
Iteration 49, 14 moved objects, max delta = 0.004093861744, deltaT = 1.13499999
Iteration 50, 13 moved objects, max delta = 0.00332099684, deltaT = 1.133999825
Iteration 51, 14 moved objects, max delta = 0.00397676266, deltaT = 1.13499999
Iteration 52, 17 moved objects, max delta = 0.002860335804, deltaT = 1.134000063
Iteration 53, 16 moved objects, max delta = 0.005024943262, deltaT = 1.13499999
Iteration 54, 21 moved objects, max delta = 0.003862723898, deltaT = 1.134000063
Iteration 55, 15 moved objects, max delta = 0.005809062685, deltaT = 1.132999897
Iteration 56, 13 moved objects, max delta = 0.003820451051, deltaT = 1.13499999
