14000, 5, /data/simple/testSwap_4.matrix, object normalized
9.046000004
0, 11064, 0.9089332691, 3.140000105
1, 1366, 0.7462785639, 0.388999939
2, 618, 0.2482917788, 0.1770000458
3, 349, 0.1677885488, 0.1050000191
4, 300, 0.07938151462, 0.09099984169
5, 346, 0.132079573, 0.103000164
6, 368, 0.1476941679, 0.1099998951
7, 353, 0.1534491731, 0.106000185
8, 323, 0.1316972544, 0.09699988365
9, 354, 0.1369862286, 0.1059999466
10, 260, 0.125887919, 0.0759999752
11, 207, 0.09154698595, 0.05900001526
12, 144, 0.0669256276, 0.04200005531
13, 127, 0.04991482931, 0.03800010681
14, 89, 0.04273633883, 0.02600002289
15, 82, 0.02686747748, 0.02399992943
16, 63, 0.03030316125, 0.01900005341
17, 73, 0.02489149873, 0.02199983597
18, 51, 0.0250220751, 0.0150001049
19, 39, 0.01512417974, 0.01200008392
20, 36, 0.01090710261, 0.01099991798
21, 27, 0.009560326545, 0.009000062943
22, 26, 0.009667083424, 0.007999897003
23, 21, 0.006382923488, 0.006999969482
24, 16, 0.004328164332, 0.006000041962
25, 9, 0.001675665481, 0.003999948502
26, 8, 0.004069093939, 0.003000020981
27, 7, 0.001955058982, 0.003000020981
28, 2, 0.0006498332555, 0.0009999275208
29, 0, 0, 0.001000165939
30, 16728, 4.811000109
13.85700011
