14000, 5, /data/simple/testSwap_4.matrix, object normalized
1.357000113
0, 11112, 0.9834847493, 3.164999962
1, 1972, 1.070958245, 0.5590000153
2, 802, 0.2395741881, 0.2309999466
3, 641, 0.2837890639, 0.1830000877
4, 495, 0.279227266, 0.1410000324
5, 411, 0.2090780889, 0.1180000305
6, 310, 0.1349804395, 0.08999991417
7, 224, 0.07913224995, 0.06500005722
8, 206, 0.05789680024, 0.05900001526
9, 212, 0.06136559916, 0.0609998703
10, 168, 0.0467536754, 0.0490000248
11, 125, 0.04740505521, 0.03700017929
12, 104, 0.02861207777, 0.03099989891
13, 63, 0.02017271373, 0.01900005341
14, 59, 0.01152894634, 0.01699995995
15, 36, 0.01250717702, 0.01200008392
16, 39, 0.01124024339, 0.0119998455
17, 34, 0.006936643257, 0.009999990463
18, 17, 0.005517372205, 0.006000041962
19, 17, 0.005687141816, 0.006000041962
20, 10, 0.005278365195, 0.003999948502
21, 9, 0.002766931205, 0.003000020981
22, 6, 0.005540927065, 0.003000020981
23, 7, 0.003062948442, 0.003000020981
24, 1, 0.0002904226649, 0.0009999275208
25, 0, 0, 0.0009999275208
26, 17080, 4.886999846
6.243999958
