K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 1.351000071 s (all future times given in seconds)
Iteration 1, 11671 moved objects, max delta = 0.02606549722, deltaT = 1.842000008
Iteration 2, 2028 moved objects, max delta = 0.3367475301, deltaT = 1.769000053
Iteration 3, 1030 moved objects, max delta = 0.1149340818, deltaT = 1.738999844
Iteration 4, 780 moved objects, max delta = 0.08026704617, deltaT = 1.725000143
Iteration 5, 748 moved objects, max delta = 0.07829855855, deltaT = 1.720999956
Iteration 6, 708 moved objects, max delta = 0.07967086044, deltaT = 1.766000032
Iteration 7, 548 moved objects, max delta = 0.09097429062, deltaT = 1.704999924
Iteration 8, 424 moved objects, max delta = 0.06889692246, deltaT = 1.700999975
Iteration 9, 365 moved objects, max delta = 0.05506150778, deltaT = 1.705000162
Iteration 10, 247 moved objects, max delta = 0.05312022972, deltaT = 1.696999788
Iteration 11, 188 moved objects, max delta = 0.03359631622, deltaT = 1.698000193
Iteration 12, 184 moved objects, max delta = 0.02972183533, deltaT = 1.694000006
Iteration 13, 188 moved objects, max delta = 0.02927613699, deltaT = 1.690999985
Iteration 14, 164 moved objects, max delta = 0.02612249463, deltaT = 1.691999912
Iteration 15, 156 moved objects, max delta = 0.02169908095, deltaT = 1.690999985
Iteration 16, 135 moved objects, max delta = 0.02406168892, deltaT = 1.691999912
Iteration 17, 135 moved objects, max delta = 0.02116226007, deltaT = 1.691000223
Iteration 18, 151 moved objects, max delta = 0.02219202873, deltaT = 1.691999912
Iteration 19, 154 moved objects, max delta = 0.03069633372, deltaT = 1.697999954
Iteration 20, 141 moved objects, max delta = 0.02845317575, deltaT = 1.694000006
Iteration 21, 131 moved objects, max delta = 0.02519246319, deltaT = 1.690000057
Iteration 22, 132 moved objects, max delta = 0.02567248857, deltaT = 1.687999964
Iteration 23, 122 moved objects, max delta = 0.02697081646, deltaT = 1.688999891
Iteration 24, 106 moved objects, max delta = 0.02518918053, deltaT = 1.695000172
Iteration 25, 102 moved objects, max delta = 0.02052165074, deltaT = 1.740999937
Iteration 26, 95 moved objects, max delta = 0.01840805004, deltaT = 1.711999893
Iteration 27, 88 moved objects, max delta = 0.0163845489, deltaT = 1.726999998
Iteration 28, 81 moved objects, max delta = 0.01541576261, deltaT = 1.687000036
Iteration 29, 80 moved objects, max delta = 0.01379581343, deltaT = 1.697999954
Iteration 30, 65 moved objects, max delta = 0.01412908777, deltaT = 1.68900013
Iteration 31, 57 moved objects, max delta = 0.01034070511, deltaT = 1.690999985
Iteration 32, 59 moved objects, max delta = 0.008820429177, deltaT = 1.690000057
Iteration 33, 42 moved objects, max delta = 0.009208225922, deltaT = 1.705999851
Iteration 34, 32 moved objects, max delta = 0.006414280765, deltaT = 1.769000053
Iteration 35, 28 moved objects, max delta = 0.00570643119, deltaT = 1.76699996
Iteration 36, 16 moved objects, max delta = 0.003976406418, deltaT = 1.696000099
Iteration 37, 14 moved objects, max delta = 0.003595489741, deltaT = 1.703999996
Iteration 38, 11 moved objects, max delta = 0.002433258696, deltaT = 1.710000038
Iteration 39, 9 moved objects, max delta = 0.001175998337, deltaT = 1.763999939
Iteration 40, 10 moved objects, max delta = 0.001173120259, deltaT = 1.696000099
Iteration 41, 8 moved objects, max delta = 0.001945578522, deltaT = 1.694000006
Iteration 42, 4 moved objects, max delta = 0.0006461323926, deltaT = 1.695999861
Iteration 43, 6 moved objects, max delta = 0.00102776117, deltaT = 1.692000151
Iteration 44, 9 moved objects, max delta = 0.0009032127011, deltaT = 1.699999809
Iteration 45, 8 moved objects, max delta = 0.001778776838, deltaT = 1.702000141
Iteration 46, 9 moved objects, max delta = 0.001567533641, deltaT = 1.697999954
Iteration 47, 10 moved objects, max delta = 0.001279446595, deltaT = 1.693000078
Iteration 48, 6 moved objects, max delta = 0.0007476385307, deltaT = 1.70299983
Iteration 49, 8 moved objects, max delta = 0.0004278465864, deltaT = 1.742000103
Iteration 50, 7 moved objects, max delta = 0.001532247823, deltaT = 1.700000048
Iteration 51, 4 moved objects, max delta = 0.0009107554103, deltaT = 1.700999975
Iteration 52, 3 moved objects, max delta = 0.001023791483, deltaT = 1.703000069
Iteration 53, 1 moved object, max delta = 0.000115160422, deltaT = 1.700999975
Iteration 54, 0 moved object, max delta = 0, deltaT = 1.697999954
Total 54 iterations, 21508 moved objects, clustering performed in 92.33599997 s
Total time with loading: 93.68700004 s
