13000, 5, /data/simple/testSwap_3.matrix, object normalized
8.00999999
0, 10297, 0.9082803152, 2.847000122
1, 846, 0.8998392181, 0.2349998951
2, 342, 0.1438537722, 0.09500002861
3, 257, 0.09799183177, 0.0720000267
4, 177, 0.08048559321, 0.04999995232
5, 141, 0.06336427811, 0.03999996185
6, 107, 0.04864272828, 0.02999997139
7, 87, 0.03144682725, 0.02500009537
8, 58, 0.02217019337, 0.01699995995
9, 33, 0.01643426268, 0.009999990463
10, 10, 0.005264862384, 0.00400018692
11, 7, 0.003844250747, 0.002999782562
12, 10, 0.00329586384, 0.00400018692
13, 2, 0.00180987345, 0.0009999275208
14, 0, 0, 0.0009999275208
15, 12374, 3.434000015
11.44400001
