K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 9.388999939 s (all future times given in seconds)
Iteration 1, 7693 moved objects, max delta = 0.02497168189, deltaT = 0.7999999523
Iteration 2, 1582 moved objects, max delta = 0.4109428194, deltaT = 0.8029999733
Iteration 3, 663 moved objects, max delta = 0.1412354115, deltaT = 0.7980000973
Iteration 4, 535 moved objects, max delta = 0.1051943701, deltaT = 0.7939999104
Iteration 5, 410 moved objects, max delta = 0.09511918596, deltaT = 0.7920000553
Iteration 6, 352 moved objects, max delta = 0.08961007843, deltaT = 0.7899999619
Iteration 7, 289 moved objects, max delta = 0.07016971921, deltaT = 0.7890000343
Iteration 8, 229 moved objects, max delta = 0.05332853301, deltaT = 0.7880001068
Iteration 9, 191 moved objects, max delta = 0.03718521636, deltaT = 0.7889997959
Iteration 10, 164 moved objects, max delta = 0.03162062515, deltaT = 0.7870001793
Iteration 11, 149 moved objects, max delta = 0.03152746387, deltaT = 0.7660000324
Iteration 12, 134 moved objects, max delta = 0.02606307861, deltaT = 0.7479999065
Iteration 13, 133 moved objects, max delta = 0.02291677811, deltaT = 0.757999897
Iteration 14, 124 moved objects, max delta = 0.0228902926, deltaT = 0.7870001793
Iteration 15, 126 moved objects, max delta = 0.02071463891, deltaT = 0.7879998684
Iteration 16, 138 moved objects, max delta = 0.02722684016, deltaT = 0.7869999409
Iteration 17, 161 moved objects, max delta = 0.02486916138, deltaT = 0.7880001068
Iteration 18, 141 moved objects, max delta = 0.02825129491, deltaT = 0.7730000019
Iteration 19, 134 moved objects, max delta = 0.02468116589, deltaT = 0.7880001068
Iteration 20, 112 moved objects, max delta = 0.02250837637, deltaT = 0.7879998684
Iteration 21, 107 moved objects, max delta = 0.02107622495, deltaT = 0.7890000343
Iteration 22, 76 moved objects, max delta = 0.02220174661, deltaT = 0.7880001068
Iteration 23, 73 moved objects, max delta = 0.01498654778, deltaT = 0.7889997959
Iteration 24, 68 moved objects, max delta = 0.01609882228, deltaT = 0.7880001068
Iteration 25, 59 moved objects, max delta = 0.01862238791, deltaT = 0.7909998894
Iteration 26, 59 moved objects, max delta = 0.01920393138, deltaT = 0.7890000343
Iteration 27, 44 moved objects, max delta = 0.0198430515, deltaT = 0.7890000343
Iteration 28, 45 moved objects, max delta = 0.01525224446, deltaT = 0.7880001068
Iteration 29, 63 moved objects, max delta = 0.02222668838, deltaT = 0.7890000343
Iteration 30, 44 moved objects, max delta = 0.01642533825, deltaT = 0.7889997959
Iteration 31, 54 moved objects, max delta = 0.01646643553, deltaT = 0.7880001068
Iteration 32, 55 moved objects, max delta = 0.02125785359, deltaT = 0.7879998684
