19000, 5, /data/simple/testSwap_9.matrix, object normalized
444.382
0, 15041, 0.8664938736, 55.44499993
1, 3060, 0.854354714, 18.05699992
2, 809, 0.187793999, 3.483999968
3, 495, 0.1094135084, 1.77699995
4, 396, 0.06581237553, 1.535000086
5, 356, 0.06473628596, 1.134000063
6, 374, 0.05441040593, 1.177000046
7, 307, 0.05434331174, 1.122999907
8, 325, 0.06084207689, 1.163000107
9, 387, 0.08125271886, 1.578999996
10, 366, 0.08084078523, 1.421000004
11, 328, 0.07051657768, 1.546000004
12, 324, 0.05967866423, 1.611999989
13, 297, 0.05890415911, 1.528999805
14, 321, 0.04847792626, 1.620000124
15, 285, 0.04136657434, 1.275000095
16, 283, 0.05159180983, 1.534999847
17, 258, 0.06060739845, 1.281000137
18, 258, 0.04019410013, 1.274999857
19, 283, 0.04484130932, 1.399000168
20, 253, 0.04845135669, 1.302999973
21, 215, 0.03729737399, 1.053999901
22, 204, 0.03140217317, 0.9800000191
23, 217, 0.03314311169, 1.178999901
24, 214, 0.03013871285, 1.088000059
25, 231, 0.03011502058, 1.209000111
26, 239, 0.04813878541, 3.052999973
27, 180, 0.04394851874, 1.600999832
28, 146, 0.02482666281, 0.9640002251
29, 136, 0.01967152852, 0.6689999104
30, 149, 0.02501590884, 1.069000006
31, 136, 0.0203514458, 0.7799999714
32, 117, 0.02209288275, 0.5929999352
33, 81, 0.01539947732, 0.4300000668
34, 78, 0.01273309384, 0.4430000782
35, 43, 0.01143065111, 0.2509999275
36, 32, 0.008469760421, 0.1670000553
37, 49, 0.005967683373, 0.1959998608
38, 49, 0.006412257453, 0.2400000095
39, 44, 0.007303133162, 0.239000082
40, 25, 0.003647000326, 0.1400001049
41, 25, 0.003552092768, 0.146999836
42, 15, 0.002871850763, 0.1119999886
43, 9, 0.002241609313, 0.07000017166
44, 7, 0.004506244976, 0.07099986076
45, 9, 0.003519046428, 0.02699995041
46, 3, 0.00399144085, 0.01400017738
47, 2, 0.0004280888563, 0.01999998093
48, 0, 0, 0.0009999275208
49, 27461, 119.1859999
563.5799999
