15000, 5, /data/simple/testSwap_5.matrix, object normalized
1.565000057
0, 11816, 0.9138390909, 3.602999926
1, 1170, 0.7152195732, 0.3580000401
2, 546, 0.236710974, 0.1660001278
3, 466, 0.1319450385, 0.1429998875
4, 484, 0.1042596639, 0.1489999294
5, 410, 0.09694432957, 0.125
6, 395, 0.0820060782, 0.121999979
7, 371, 0.07190203756, 0.1150000095
8, 314, 0.07041028, 0.09600019455
9, 251, 0.06130072862, 0.07799983025
10, 255, 0.07204672923, 0.07899999619
11, 296, 0.09807431781, 0.09000015259
12, 306, 0.09027618984, 0.09500002861
13, 266, 0.07663066893, 0.08199977875
14, 300, 0.06894169575, 0.09100008011
15, 296, 0.06897163038, 0.09200000763
16, 356, 0.07536829258, 0.1080000401
17, 359, 0.08894146106, 0.1119999886
18, 333, 0.09232771479, 0.1040000916
19, 389, 0.1054683631, 0.1239998341
20, 410, 0.1259891793, 0.131000042
21, 443, 0.1142916299, 0.1430001259
22, 394, 0.1244811266, 0.1259999275
23, 322, 0.0887882749, 0.1039998531
24, 262, 0.0750793702, 0.08400011063
25, 213, 0.04850230242, 0.06900000572
26, 163, 0.04696034968, 0.0529999733
27, 177, 0.04476857959, 0.05800008774
28, 139, 0.04552097838, 0.04499983788
29, 100, 0.03222318214, 0.03299999237
30, 68, 0.02389564321, 0.02300000191
31, 69, 0.02196179278, 0.02300000191
32, 88, 0.02717508602, 0.02900004387
33, 72, 0.02615219683, 0.02400016785
34, 73, 0.01950547113, 0.02499985695
35, 80, 0.01388583973, 0.02600002289
36, 58, 0.01000562167, 0.01999998093
37, 36, 0.01027930169, 0.01300001144
38, 13, 0.007125742665, 0.005000114441
39, 7, 0.001281215746, 0.003000020981
40, 14, 0.008263415386, 0.005999803543
41, 10, 0.007282319881, 0.00400018692
42, 0, 0, 0.0009999275208
43, 22590, 6.980000019
8.545000076
