14000, 5, /data/simple/testSwap_4.matrix, object normalized
1.371000051
0, 11027, 0.8600270633, 3.146999836
1, 1867, 0.5602383253, 0.5329999924
2, 753, 0.284782728, 0.2140002251
3, 451, 0.1622251006, 0.1309998035
4, 411, 0.1380257557, 0.117000103
5, 366, 0.1155689685, 0.1050000191
6, 353, 0.1254014988, 0.1010000706
7, 401, 0.1484305211, 0.1150000095
8, 501, 0.1533525817, 0.1459999084
9, 513, 0.1773566915, 0.1489999294
10, 389, 0.1427362121, 0.111000061
11, 305, 0.1102402102, 0.08800005913
12, 235, 0.06391431482, 0.06799983978
13, 129, 0.05125936025, 0.03800010681
14, 78, 0.02284387309, 0.02300000191
15, 74, 0.02435912809, 0.02300000191
16, 71, 0.01443619106, 0.02099990845
17, 51, 0.01680527617, 0.01600003242
18, 38, 0.01216589163, 0.01200008392
19, 28, 0.007977608473, 0.009000062943
20, 8, 0.007311769333, 0.002999782562
21, 4, 0.001290262711, 0.003000020981
22, 5, 0.00129661788, 0.00200009346
23, 0, 0, 0.0009999275208
24, 18058, 5.17599988
6.546999931
