14000, 5, /data/simple/testSwap_4.matrix, object normalized
1.373999834
0, 11148, 0.9340825681, 3.161000013
1, 644, 0.7439020533, 0.1840000153
2, 317, 0.08202786437, 0.09000015259
3, 222, 0.06447693917, 0.06399989128
4, 189, 0.04903958873, 0.05400013924
5, 171, 0.0497776734, 0.04899978638
6, 116, 0.04404390711, 0.03500008583
7, 77, 0.02452411509, 0.02300000191
8, 75, 0.01416724188, 0.02300000191
9, 64, 0.01717078541, 0.01900005341
10, 62, 0.02006581843, 0.01900005341
11, 64, 0.01445282288, 0.01899981499
12, 46, 0.01164418324, 0.01400017738
13, 22, 0.006636042019, 0.006999969482
14, 20, 0.004072222164, 0.006999969482
15, 17, 0.004902493397, 0.006000041962
16, 16, 0.005636124564, 0.004999876022
17, 7, 0.001401049033, 0.003000020981
18, 3, 0.002494174053, 0.00200009346
19, 4, 0.002553215299, 0.001999855042
20, 0, 0, 0.001000165939
21, 13284, 3.787000179
5.161000013
