K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 1.184999943 s (all future times given in seconds)
Iteration 1, 10821 moved objects, max delta = 0.02060781758, deltaT = 1.529000044
Iteration 2, 2131 moved objects, max delta = 0.3280113998, deltaT = 1.506999969
Iteration 3, 868 moved objects, max delta = 0.1030770161, deltaT = 1.499000072
Iteration 4, 725 moved objects, max delta = 0.1105217363, deltaT = 1.495000124
Iteration 5, 868 moved objects, max delta = 0.1526722988, deltaT = 1.540999889
Iteration 6, 895 moved objects, max delta = 0.2211238703, deltaT = 1.561000109
Iteration 7, 972 moved objects, max delta = 0.1482600966, deltaT = 1.541999817
Iteration 8, 745 moved objects, max delta = 0.1755657583, deltaT = 1.481000185
Iteration 9, 465 moved objects, max delta = 0.1348083885, deltaT = 1.478999853
Iteration 10, 355 moved objects, max delta = 0.06442924557, deltaT = 1.480000019
Iteration 11, 281 moved objects, max delta = 0.04399880083, deltaT = 1.518000126
Iteration 12, 208 moved objects, max delta = 0.03418543687, deltaT = 1.487999916
Iteration 13, 202 moved objects, max delta = 0.0289952307, deltaT = 1.476999998
Iteration 14, 165 moved objects, max delta = 0.02860092599, deltaT = 1.476999998
Iteration 15, 141 moved objects, max delta = 0.02552417889, deltaT = 1.474999905
Iteration 16, 127 moved objects, max delta = 0.02555194345, deltaT = 1.476000071
Iteration 17, 110 moved objects, max delta = 0.02544503297, deltaT = 1.479000092
Iteration 18, 111 moved objects, max delta = 0.02109807781, deltaT = 1.513000011
Iteration 19, 114 moved objects, max delta = 0.02190470463, deltaT = 1.540999889
Iteration 20, 112 moved objects, max delta = 0.02272581096, deltaT = 1.487999916
Iteration 21, 97 moved objects, max delta = 0.02116539565, deltaT = 1.484000206
Iteration 22, 96 moved objects, max delta = 0.01911081096, deltaT = 1.487999916
Iteration 23, 87 moved objects, max delta = 0.01791954557, deltaT = 1.481999874
Iteration 24, 87 moved objects, max delta = 0.01841922772, deltaT = 1.479000092
Iteration 25, 71 moved objects, max delta = 0.01917284365, deltaT = 1.480000019
Iteration 26, 68 moved objects, max delta = 0.01006224058, deltaT = 1.480999947
Iteration 27, 58 moved objects, max delta = 0.01182057403, deltaT = 1.476000071
Iteration 28, 35 moved objects, max delta = 0.01031769665, deltaT = 1.50999999
Iteration 29, 33 moved objects, max delta = 0.006139616765, deltaT = 1.527999878
Iteration 30, 29 moved objects, max delta = 0.006768868377, deltaT = 1.528000116
Iteration 31, 26 moved objects, max delta = 0.006383000723, deltaT = 1.476999998
Iteration 32, 26 moved objects, max delta = 0.004238386122, deltaT = 1.47300005
Iteration 33, 22 moved objects, max delta = 0.005413999492, deltaT = 1.471999884
Iteration 34, 20 moved objects, max delta = 0.00552060877, deltaT = 1.476999998
Iteration 35, 19 moved objects, max delta = 0.003331174771, deltaT = 1.475000143
Iteration 36, 15 moved objects, max delta = 0.004082249748, deltaT = 1.471999884
Iteration 37, 12 moved objects, max delta = 0.003593055285, deltaT = 1.477999926
Iteration 38, 9 moved objects, max delta = 0.001969660485, deltaT = 1.476000071
Iteration 39, 5 moved objects, max delta = 0.001830010396, deltaT = 1.476000071
Iteration 40, 3 moved objects, max delta = 0.001305099163, deltaT = 1.473999977
Iteration 41, 2 moved objects, max delta = 0.0007177365503, deltaT = 1.477999926
Iteration 42, 1 moved object, max delta = 0.0006379584118, deltaT = 1.538000107
Iteration 43, 1 moved object, max delta = 0.0001292057198, deltaT = 1.496000051
Iteration 44, 0 moved object, max delta = 0, deltaT = 1.476999998
Total 44 iterations, 21238 moved objects, clustering performed in 65.72100019 s
Total time with loading: 66.90600014 s
