K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.862000227 s (all future times given in seconds)
Iteration 1, 9262 moved objects, max delta = 0.03003586476, deltaT = 1.184999943
Iteration 2, 2547 moved objects, max delta = 0.4280796585, deltaT = 1.174000025
Iteration 3, 1154 moved objects, max delta = 0.1881543228, deltaT = 1.133999825
Iteration 4, 946 moved objects, max delta = 0.2236402728, deltaT = 1.117000103
Iteration 5, 706 moved objects, max delta = 0.1384785026, deltaT = 1.101000071
Iteration 6, 508 moved objects, max delta = 0.09397327604, deltaT = 1.095999956
Iteration 7, 404 moved objects, max delta = 0.05750323143, deltaT = 1.096999884
Iteration 8, 308 moved objects, max delta = 0.04764627464, deltaT = 1.083000183
Iteration 9, 269 moved objects, max delta = 0.03924978971, deltaT = 1.082999945
Iteration 10, 211 moved objects, max delta = 0.03193431034, deltaT = 1.079999924
Iteration 11, 167 moved objects, max delta = 0.0248358744, deltaT = 1.079999924
Iteration 12, 142 moved objects, max delta = 0.01968246136, deltaT = 1.111000061
Iteration 13, 154 moved objects, max delta = 0.01944705303, deltaT = 1.124000072
Iteration 14, 142 moved objects, max delta = 0.02285811085, deltaT = 1.085999966
Iteration 15, 154 moved objects, max delta = 0.01773488479, deltaT = 1.082000017
Iteration 16, 148 moved objects, max delta = 0.02224474537, deltaT = 1.086999893
Iteration 17, 153 moved objects, max delta = 0.0244737879, deltaT = 1.080000162
Iteration 18, 134 moved objects, max delta = 0.03627782547, deltaT = 1.076999903
Iteration 19, 114 moved objects, max delta = 0.02870499632, deltaT = 1.082000017
Iteration 20, 114 moved objects, max delta = 0.02139277214, deltaT = 1.082999945
Iteration 21, 126 moved objects, max delta = 0.02525536499, deltaT = 1.118999958
Iteration 22, 121 moved objects, max delta = 0.02973147922, deltaT = 1.080000162
Iteration 23, 117 moved objects, max delta = 0.03040723752, deltaT = 1.090999842
Iteration 24, 99 moved objects, max delta = 0.02954721241, deltaT = 1.09100008
Iteration 25, 100 moved objects, max delta = 0.02146284824, deltaT = 1.085999966
Iteration 26, 110 moved objects, max delta = 0.02338280902, deltaT = 1.08100009
Iteration 27, 109 moved objects, max delta = 0.02655967964, deltaT = 1.079999924
Iteration 28, 133 moved objects, max delta = 0.02774581096, deltaT = 1.08100009
Iteration 29, 165 moved objects, max delta = 0.0351931217, deltaT = 1.105999947
Iteration 30, 151 moved objects, max delta = 0.03595220454, deltaT = 1.155999899
Iteration 31, 142 moved objects, max delta = 0.02811700108, deltaT = 1.133000135
Iteration 32, 133 moved objects, max delta = 0.02530335284, deltaT = 1.134000063
Iteration 33, 123 moved objects, max delta = 0.02497072514, deltaT = 1.133999825
Iteration 34, 123 moved objects, max delta = 0.02426701581, deltaT = 1.134000063
Iteration 35, 110 moved objects, max delta = 0.02636845906, deltaT = 1.13499999
Iteration 36, 87 moved objects, max delta = 0.02224155626, deltaT = 1.134000063
Iteration 37, 71 moved objects, max delta = 0.01786543826, deltaT = 1.13499999
Iteration 38, 73 moved objects, max delta = 0.01868247882, deltaT = 1.121000051
Iteration 39, 79 moved objects, max delta = 0.01909517929, deltaT = 1.11500001
Iteration 40, 81 moved objects, max delta = 0.0167405285, deltaT = 1.099999905
Iteration 41, 77 moved objects, max delta = 0.01462692226, deltaT = 1.13499999
Iteration 42, 69 moved objects, max delta = 0.0132800597, deltaT = 1.13499999
Iteration 43, 62 moved objects, max delta = 0.009858482139, deltaT = 1.13499999
Iteration 44, 47 moved objects, max delta = 0.01260056479, deltaT = 1.13499999
Iteration 45, 35 moved objects, max delta = 0.008380755814, deltaT = 1.117000103
Iteration 46, 33 moved objects, max delta = 0.006498568908, deltaT = 1.103999853
Iteration 47, 24 moved objects, max delta = 0.006255314733, deltaT = 1.101999998
Iteration 48, 36 moved objects, max delta = 0.005426691562, deltaT = 1.085000038
Iteration 49, 33 moved objects, max delta = 0.006468138087, deltaT = 1.088999987
Iteration 50, 25 moved objects, max delta = 0.007348425133, deltaT = 1.085000038
Iteration 51, 26 moved objects, max delta = 0.005747609863, deltaT = 1.095000029
Iteration 52, 35 moved objects, max delta = 0.006422525125, deltaT = 1.085000038
