K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 6.744999886 s (all future times given in seconds)
Iteration 1, 9288 moved objects, max delta = 0.01590507877, deltaT = 1.150000095
Iteration 60, 18 moved objects, max delta = 0.006107109723, deltaT = 1.136000156
Iteration 61, 14 moved objects, max delta = 0.003609720554, deltaT = 1.135999918
Iteration 62, 20 moved objects, max delta = 0.00368645881, deltaT = 1.13499999
Iteration 63, 22 moved objects, max delta = 0.003812680665, deltaT = 1.135999918
Iteration 64, 26 moved objects, max delta = 0.00465604443, deltaT = 1.136000156
Iteration 65, 24 moved objects, max delta = 0.006949988813, deltaT = 1.135999918
Iteration 66, 27 moved objects, max delta = 0.006141939688, deltaT = 1.135999918
Iteration 67, 26 moved objects, max delta = 0.00465278141, deltaT = 1.13499999
Iteration 68, 26 moved objects, max delta = 0.006608429545, deltaT = 1.136000156
Iteration 69, 23 moved objects, max delta = 0.005078329724, deltaT = 1.13499999
Iteration 70, 21 moved objects, max delta = 0.005453490602, deltaT = 1.13499999
Iteration 71, 17 moved objects, max delta = 0.004296184742, deltaT = 1.135999918
Iteration 72, 17 moved objects, max delta = 0.003325835417, deltaT = 1.13499999
Iteration 73, 20 moved objects, max delta = 0.003226098822, deltaT = 1.136000156
Iteration 74, 24 moved objects, max delta = 0.005059354132, deltaT = 1.133999825
Iteration 75, 29 moved objects, max delta = 0.004853776154, deltaT = 1.13499999
Iteration 76, 27 moved objects, max delta = 0.005332498978, deltaT = 1.134000063
Iteration 77, 27 moved objects, max delta = 0.005341380811, deltaT = 1.13499999
Iteration 78, 26 moved objects, max delta = 0.00553133876, deltaT = 1.13499999
Iteration 79, 21 moved objects, max delta = 0.005142205951, deltaT = 1.13499999
Iteration 80, 16 moved objects, max delta = 0.004335636557, deltaT = 1.13499999
Iteration 81, 11 moved objects, max delta = 0.003668138319, deltaT = 1.134000063
Iteration 82, 11 moved objects, max delta = 0.002147026871, deltaT = 1.13499999
Iteration 83, 10 moved objects, max delta = 0.001796135525, deltaT = 1.13499999
Iteration 84, 11 moved objects, max delta = 0.001744905217, deltaT = 1.13499999
Iteration 85, 8 moved objects, max delta = 0.002168747241, deltaT = 1.134000063
Iteration 86, 12 moved objects, max delta = 0.001462705151, deltaT = 1.13499999
Iteration 87, 12 moved objects, max delta = 0.003067700914, deltaT = 1.13499999
Iteration 88, 11 moved objects, max delta = 0.002933790432, deltaT = 1.13499999
Iteration 89, 12 moved objects, max delta = 0.002444701454, deltaT = 1.13499999
Iteration 90, 14 moved objects, max delta = 0.003324958762, deltaT = 1.13499999
Iteration 91, 9 moved objects, max delta = 0.002782624444, deltaT = 1.13499999
Iteration 92, 15 moved objects, max delta = 0.001784113124, deltaT = 1.13499999
Iteration 93, 24 moved objects, max delta = 0.003232857419, deltaT = 1.13499999
Iteration 94, 16 moved objects, max delta = 0.004956147043, deltaT = 1.136000156
Iteration 95, 11 moved objects, max delta = 0.00419771301, deltaT = 1.13499999
Iteration 96, 13 moved objects, max delta = 0.004258124411, deltaT = 1.13499999
Iteration 97, 15 moved objects, max delta = 0.002610842919, deltaT = 1.133999825
Iteration 98, 15 moved objects, max delta = 0.003950681849, deltaT = 1.13499999
Iteration 99, 14 moved objects, max delta = 0.003356613682, deltaT = 1.13499999
Iteration 100, 12 moved objects, max delta = 0.002254143359, deltaT = 1.134000063
Iteration 101, 14 moved objects, max delta = 0.003599694436, deltaT = 1.13499999
Iteration 102, 15 moved objects, max delta = 0.003993734801, deltaT = 1.134000063
Iteration 103, 14 moved objects, max delta = 0.002933419836, deltaT = 1.13499999
Iteration 104, 17 moved objects, max delta = 0.002673626165, deltaT = 1.134000063
Iteration 105, 11 moved objects, max delta = 0.003380129319, deltaT = 1.13499999
Iteration 106, 10 moved objects, max delta = 0.001543012338, deltaT = 1.134000063
Iteration 107, 10 moved objects, max delta = 0.002294711963, deltaT = 1.13499999
Iteration 108, 10 moved objects, max delta = 0.00168667944, deltaT = 1.133999825
Iteration 109, 8 moved objects, max delta = 0.003439395815, deltaT = 1.13499999
Iteration 110, 2 moved objects, max delta = 0.0009414616876, deltaT = 1.134000063
Iteration 111, 0 moved object, max delta = 0, deltaT = 1.134000063
Total 111 iterations, 18278 moved objects, clustering performed in 126.302 s
Total time with loading: 133.059 s
