K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 0.7260000706 s (all future times given in seconds)
Iteration 1, 7676 moved objects, max delta = 0.01614613017, deltaT = 0.8059999943
Iteration 2, 1868 moved objects, max delta = 0.3519813146, deltaT = 0.8079998493
Iteration 3, 845 moved objects, max delta = 0.1791902192, deltaT = 0.8029999733
Iteration 4, 695 moved objects, max delta = 0.1090811098, deltaT = 0.7970001698
Iteration 5, 681 moved objects, max delta = 0.1246424142, deltaT = 0.7929999828
Iteration 6, 589 moved objects, max delta = 0.2013376342, deltaT = 0.7890000343
Iteration 7, 368 moved objects, max delta = 0.1346720421, deltaT = 0.7879998684
Iteration 8, 284 moved objects, max delta = 0.05340215369, deltaT = 0.7860000134
Iteration 9, 248 moved objects, max delta = 0.05069104463, deltaT = 0.7869999409
Iteration 10, 191 moved objects, max delta = 0.04794670364, deltaT = 0.7870001793
Iteration 11, 164 moved objects, max delta = 0.04652528362, deltaT = 0.7859997749
Iteration 12, 153 moved objects, max delta = 0.0406646977, deltaT = 0.7860000134
Iteration 13, 128 moved objects, max delta = 0.03101198424, deltaT = 0.7870001793
Iteration 14, 142 moved objects, max delta = 0.0240693468, deltaT = 0.7869999409
Iteration 15, 131 moved objects, max delta = 0.02297798441, deltaT = 0.7869999409
Iteration 16, 111 moved objects, max delta = 0.02025225348, deltaT = 0.7869999409
Iteration 17, 100 moved objects, max delta = 0.02549545932, deltaT = 0.7880001068
Iteration 18, 92 moved objects, max delta = 0.02479941534, deltaT = 0.7869999409
Iteration 19, 72 moved objects, max delta = 0.02640489862, deltaT = 0.7880001068
Iteration 20, 56 moved objects, max delta = 0.01527064198, deltaT = 0.7869999409
Iteration 21, 44 moved objects, max delta = 0.01633701946, deltaT = 0.7880001068
Iteration 22, 56 moved objects, max delta = 0.01950879756, deltaT = 0.7879998684
Iteration 23, 62 moved objects, max delta = 0.01882951034, deltaT = 0.7880001068
Iteration 24, 83 moved objects, max delta = 0.01785574732, deltaT = 0.7869999409
Iteration 25, 86 moved objects, max delta = 0.02374621861, deltaT = 0.7879998684
Iteration 26, 85 moved objects, max delta = 0.02584060038, deltaT = 0.7880001068
Iteration 27, 79 moved objects, max delta = 0.02468489585, deltaT = 0.7880001068
Iteration 28, 71 moved objects, max delta = 0.02382835093, deltaT = 0.7879998684
Iteration 29, 67 moved objects, max delta = 0.02519295962, deltaT = 0.7880001068
Iteration 30, 57 moved objects, max delta = 0.01847416081, deltaT = 0.7879998684
Iteration 31, 56 moved objects, max delta = 0.02033486035, deltaT = 0.7890000343
Iteration 32, 47 moved objects, max delta = 0.01488417027, deltaT = 0.7880001068
Iteration 33, 40 moved objects, max delta = 0.0103244618, deltaT = 0.7889997959
Iteration 34, 51 moved objects, max delta = 0.01276570436, deltaT = 0.7880001068
Iteration 35, 52 moved objects, max delta = 0.01248885275, deltaT = 0.7890000343
Iteration 36, 49 moved objects, max delta = 0.01499086629, deltaT = 0.7890000343
Iteration 37, 52 moved objects, max delta = 0.01431351525, deltaT = 0.7879998684
Iteration 38, 51 moved objects, max delta = 0.01571422263, deltaT = 0.7880001068
Iteration 39, 46 moved objects, max delta = 0.01500200359, deltaT = 0.7890000343
Iteration 40, 45 moved objects, max delta = 0.01249949589, deltaT = 0.7869999409
Iteration 41, 21 moved objects, max delta = 0.009607394443, deltaT = 0.7890000343
Iteration 42, 17 moved objects, max delta = 0.005417433005, deltaT = 0.7869999409
Iteration 43, 19 moved objects, max delta = 0.003990542165, deltaT = 0.7880001068
Iteration 44, 17 moved objects, max delta = 0.005707607124, deltaT = 0.7869999409
Iteration 45, 15 moved objects, max delta = 0.005317307686, deltaT = 0.7869999409
Iteration 46, 20 moved objects, max delta = 0.006264593368, deltaT = 0.7869999409
Iteration 47, 13 moved objects, max delta = 0.005029343891, deltaT = 0.7880001068
Iteration 48, 11 moved objects, max delta = 0.004883407518, deltaT = 0.7860000134
Iteration 49, 4 moved objects, max delta = 0.002279732422, deltaT = 0.7869999409
Iteration 50, 1 moved object, max delta = 0.0003078677685, deltaT = 0.7869999409
Iteration 51, 2 moved objects, max delta = 0.0002058434489, deltaT = 0.7870001793
Iteration 52, 3 moved objects, max delta = 0.0004791001839, deltaT = 0.7860000134
Iteration 53, 3 moved objects, max delta = 0.0008058496724, deltaT = 0.7879998684
Iteration 54, 0 moved object, max delta = 0, deltaT = 0.7860000134
Total 54 iterations, 15919 moved objects, clustering performed in 42.59699988 s
Total time with loading: 43.32299995 s
