K-averages clustering of 16000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_6.matrix', metrics: object normalized
Loading data and computing initial values: 306.9789999 s (all future times given in seconds)
Iteration 1, 12609 moved objects, max delta = 0.9726003875, deltaT = 32.64999986
Iteration 2, 1073 moved objects, max delta = 0.658396258, deltaT = 2.907000065
Iteration 3, 412 moved objects, max delta = 0.1712456189, deltaT = 0.6930000782
Iteration 4, 278 moved objects, max delta = 0.1024848812, deltaT = 0.4739999771
Iteration 5, 207 moved objects, max delta = 0.07210717194, deltaT = 0.3819999695
Iteration 6, 160 moved objects, max delta = 0.05303402528, deltaT = 0.2139999866
Iteration 7, 109 moved objects, max delta = 0.04898408523, deltaT = 0.1419999599
Iteration 8, 72 moved objects, max delta = 0.02186705416, deltaT = 0.06399989128
Iteration 9, 73 moved objects, max delta = 0.01966615675, deltaT = 0.1000001431
Iteration 10, 79 moved objects, max delta = 0.02360252116, deltaT = 0.1440000534
Iteration 11, 81 moved objects, max delta = 0.03016832398, deltaT = 0.132999897
Iteration 12, 102 moved objects, max delta = 0.03954160676, deltaT = 0.2349998951
Iteration 13, 90 moved objects, max delta = 0.03699209278, deltaT = 0.1880002022
Iteration 14, 60 moved objects, max delta = 0.0311341044, deltaT = 0.08699989319
Iteration 15, 55 moved objects, max delta = 0.02143771407, deltaT = 0.04200005531
Iteration 16, 51 moved objects, max delta = 0.01574319373, deltaT = 0.09899997711
Iteration 17, 40 moved objects, max delta = 0.01495619656, deltaT = 0.04999995232
Iteration 18, 18 moved objects, max delta = 0.01220719524, deltaT = 0.02399992943
Iteration 19, 35 moved objects, max delta = 0.009317802207, deltaT = 0.04000020027
Iteration 20, 46 moved objects, max delta = 0.01319667478, deltaT = 0.05199980736
Iteration 21, 39 moved objects, max delta = 0.01405788449, deltaT = 0.09600019455
Iteration 22, 55 moved objects, max delta = 0.01716735925, deltaT = 0.09799981117
Iteration 23, 38 moved objects, max delta = 0.01488427871, deltaT = 0.03700017929
Iteration 24, 39 moved objects, max delta = 0.01296820905, deltaT = 0.121999979
Iteration 25, 41 moved objects, max delta = 0.02266414067, deltaT = 0.3729999065
Iteration 26, 43 moved objects, max delta = 0.0158360782, deltaT = 0.1070001125
Iteration 27, 40 moved objects, max delta = 0.01030656263, deltaT = 0.04299998283
Iteration 28, 24 moved objects, max delta = 0.0092514928, deltaT = 0.05199980736
Iteration 29, 8 moved objects, max delta = 0.001950978511, deltaT = 0.00400018692
Iteration 30, 7 moved objects, max delta = 0.001666867262, deltaT = 0.008999824524
Iteration 31, 2 moved objects, max delta = 0.0007652858515, deltaT = 0.02000021935
Iteration 32, 0 moved object, max delta = 0, deltaT = 0.001999855042
Total 32 iterations, 15986 moved objects, clustering performed in 39.70599985 s
Total time with loading: 346.6859999 s
