K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 2.194999933 s (all future times given in seconds)
Iteration 1, 14843 moved objects, max delta = 0.02000040181, deltaT = 2.930000067
Iteration 2, 2371 moved objects, max delta = 0.3524039728, deltaT = 2.779999971
Iteration 3, 884 moved objects, max delta = 0.1454550191, deltaT = 2.745000124
Iteration 4, 679 moved objects, max delta = 0.1149287733, deltaT = 2.733999968
Iteration 5, 529 moved objects, max delta = 0.08758749586, deltaT = 2.760999918
Iteration 6, 406 moved objects, max delta = 0.06298402614, deltaT = 2.729000092
Iteration 7, 317 moved objects, max delta = 0.0425671413, deltaT = 2.724999905
Iteration 8, 247 moved objects, max delta = 0.03444464057, deltaT = 2.75
Iteration 9, 199 moved objects, max delta = 0.02343545873, deltaT = 2.730000019
Iteration 10, 145 moved objects, max delta = 0.01932319831, deltaT = 2.72300005
Iteration 11, 103 moved objects, max delta = 0.01402593593, deltaT = 2.829999924
Iteration 12, 106 moved objects, max delta = 0.008779029837, deltaT = 2.82400012
Iteration 13, 89 moved objects, max delta = 0.0101029442, deltaT = 2.720000029
Iteration 14, 90 moved objects, max delta = 0.007823929593, deltaT = 2.717999935
Iteration 15, 85 moved objects, max delta = 0.007327552639, deltaT = 2.717999935
Iteration 16, 105 moved objects, max delta = 0.008147257992, deltaT = 2.71600008
Iteration 17, 94 moved objects, max delta = 0.01140431543, deltaT = 2.717999935
Iteration 18, 86 moved objects, max delta = 0.008675529884, deltaT = 2.713000059
Iteration 19, 84 moved objects, max delta = 0.009017557462, deltaT = 2.719000101
Iteration 20, 83 moved objects, max delta = 0.009377766213, deltaT = 2.782999992
Iteration 21, 73 moved objects, max delta = 0.008008680851, deltaT = 2.84499979
Iteration 22, 73 moved objects, max delta = 0.00638541671, deltaT = 2.782000065
Iteration 23, 52 moved objects, max delta = 0.006834290331, deltaT = 2.759000063
Iteration 24, 61 moved objects, max delta = 0.006093655049, deltaT = 2.759000063
Iteration 25, 64 moved objects, max delta = 0.005688936979, deltaT = 2.760999918
Iteration 26, 60 moved objects, max delta = 0.005284771564, deltaT = 2.773999929
Iteration 27, 58 moved objects, max delta = 0.005442203636, deltaT = 2.792999983
Iteration 28, 60 moved objects, max delta = 0.006190412342, deltaT = 2.731000185
Iteration 29, 56 moved objects, max delta = 0.005100041762, deltaT = 2.712999821
Iteration 30, 55 moved objects, max delta = 0.005867176571, deltaT = 2.717000008
Iteration 31, 48 moved objects, max delta = 0.005141805465, deltaT = 2.72300005
Iteration 32, 45 moved objects, max delta = 0.005896885801, deltaT = 2.710999966
Iteration 33, 51 moved objects, max delta = 0.003042589826, deltaT = 2.717999935
Iteration 34, 45 moved objects, max delta = 0.005551709776, deltaT = 2.71600008
Iteration 35, 34 moved objects, max delta = 0.003879777474, deltaT = 2.717999935
Iteration 36, 34 moved objects, max delta = 0.002338591445, deltaT = 2.725000143
Iteration 37, 32 moved objects, max delta = 0.003244577936, deltaT = 2.754999876
Iteration 38, 25 moved objects, max delta = 0.002689704726, deltaT = 2.720000029
Iteration 39, 33 moved objects, max delta = 0.002650174028, deltaT = 2.756999969
Iteration 40, 38 moved objects, max delta = 0.004651974211, deltaT = 2.838000059
Iteration 41, 38 moved objects, max delta = 0.004250798108, deltaT = 2.732000113
Iteration 42, 32 moved objects, max delta = 0.002836360162, deltaT = 2.717999935
Iteration 43, 28 moved objects, max delta = 0.002238252944, deltaT = 2.720000029
Iteration 44, 27 moved objects, max delta = 0.002677479711, deltaT = 2.750999928
Iteration 45, 30 moved objects, max delta = 0.003985680827, deltaT = 2.722000122
Iteration 46, 28 moved objects, max delta = 0.003349990166, deltaT = 2.71999979
Iteration 47, 32 moved objects, max delta = 0.002555871788, deltaT = 2.737000227
Iteration 48, 24 moved objects, max delta = 0.002908358564, deltaT = 2.840999842
Iteration 49, 25 moved objects, max delta = 0.003086462781, deltaT = 2.804000139
Iteration 50, 23 moved objects, max delta = 0.002006222317, deltaT = 2.75
Iteration 51, 16 moved objects, max delta = 0.003767996201, deltaT = 2.723999977
Iteration 52, 12 moved objects, max delta = 0.002845067392, deltaT = 2.721999884
Iteration 53, 8 moved objects, max delta = 0.00113035653, deltaT = 2.720999956
Iteration 54, 6 moved objects, max delta = 0.000746010463, deltaT = 2.722000122
Iteration 55, 4 moved objects, max delta = 0.000237313173, deltaT = 2.720999956
Iteration 56, 1 moved object, max delta = 6.050749987e-05, deltaT = 2.753000021
Iteration 57, 0 moved object, max delta = 0, deltaT = 2.752000093
Total 57 iterations, 22876 moved objects, clustering performed in 156.6920002 s
Total time with loading: 158.8870001 s
