K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 6.74000001 s (all future times given in seconds)
Iteration 1, 9272 moved objects, max delta = 0.02495256759, deltaT = 1.088999987
Iteration 83, 2 moved objects, max delta = 4.105634127e-05, deltaT = 1.134000063
Iteration 84, 1 moved object, max delta = 0.0001597273956, deltaT = 1.133000135
Iteration 85, 2 moved objects, max delta = 0.0009287788933, deltaT = 1.133999825
Iteration 86, 1 moved object, max delta = 0.0003204447426, deltaT = 1.133000135
Iteration 87, 1 moved object, max delta = 1.042767332e-05, deltaT = 1.134000063
Iteration 88, 1 moved object, max delta = 1.881162003e-06, deltaT = 1.132999897
Iteration 89, 1 moved object, max delta = 0.0003574494709, deltaT = 1.134000063
Iteration 90, 1 moved object, max delta = 0.0001191153222, deltaT = 1.133999825
Iteration 91, 0 moved object, max delta = 0, deltaT = 1.133000135
Total 91 iterations, 15750 moved objects, clustering performed in 103.2720001 s
Total time with loading: 110.0280001 s
