K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 7.713999987 s (all future times given in seconds)
Iteration 1, 9942 moved objects, max delta = 0.01364116664, deltaT = 1.31099987
Iteration 2, 3055 moved objects, max delta = 0.4071761686, deltaT = 1.334000111
Iteration 3, 1542 moved objects, max delta = 0.4059187518, deltaT = 1.320999861
Iteration 4, 1273 moved objects, max delta = 0.2619116916, deltaT = 1.370000124
Iteration 5, 630 moved objects, max delta = 0.107759738, deltaT = 1.355999947
Iteration 6, 515 moved objects, max delta = 0.07598156454, deltaT = 1.345999956
Iteration 7, 408 moved objects, max delta = 0.06464635271, deltaT = 1.340000153
Iteration 8, 325 moved objects, max delta = 0.0528334784, deltaT = 1.337999821
Iteration 9, 265 moved objects, max delta = 0.04890645495, deltaT = 1.32400012
Iteration 10, 243 moved objects, max delta = 0.04272141364, deltaT = 1.333999872
Iteration 11, 193 moved objects, max delta = 0.04142281648, deltaT = 1.333000183
Iteration 12, 153 moved objects, max delta = 0.03139549852, deltaT = 1.333999872
Iteration 13, 139 moved objects, max delta = 0.02802609298, deltaT = 1.332999945
Iteration 14, 128 moved objects, max delta = 0.01952396584, deltaT = 1.33100009
Iteration 15, 101 moved objects, max delta = 0.01741895481, deltaT = 1.33100009
Iteration 16, 92 moved objects, max delta = 0.01750870918, deltaT = 1.305999994
Iteration 17, 75 moved objects, max delta = 0.01509414022, deltaT = 1.268999815
Iteration 18, 65 moved objects, max delta = 0.01080198745, deltaT = 1.330000162
Iteration 19, 70 moved objects, max delta = 0.01105482079, deltaT = 1.330999851
Iteration 20, 80 moved objects, max delta = 0.01548166835, deltaT = 1.330000162
Iteration 21, 80 moved objects, max delta = 0.02140427259, deltaT = 1.328999996
Iteration 22, 68 moved objects, max delta = 0.01460808667, deltaT = 1.330999851
Iteration 23, 67 moved objects, max delta = 0.01035076988, deltaT = 1.33100009
Iteration 24, 60 moved objects, max delta = 0.01389560531, deltaT = 1.329999924
Iteration 25, 56 moved objects, max delta = 0.0117167676, deltaT = 1.332000017
Iteration 26, 44 moved objects, max delta = 0.01201505352, deltaT = 1.33100009
Iteration 27, 39 moved objects, max delta = 0.01144447389, deltaT = 1.329999924
Iteration 28, 37 moved objects, max delta = 0.00687232934, deltaT = 1.332000017
Iteration 29, 37 moved objects, max delta = 0.006526354216, deltaT = 1.33100009
Iteration 30, 42 moved objects, max delta = 0.009042310596, deltaT = 1.330999851
Iteration 31, 37 moved objects, max delta = 0.007714388511, deltaT = 1.33100009
Iteration 32, 39 moved objects, max delta = 0.008766369295, deltaT = 1.279000044
Iteration 33, 36 moved objects, max delta = 0.006469770132, deltaT = 1.273000002
Iteration 34, 33 moved objects, max delta = 0.006016784472, deltaT = 1.330999851
Iteration 35, 33 moved objects, max delta = 0.008034114734, deltaT = 1.332000017
Iteration 36, 36 moved objects, max delta = 0.007950147923, deltaT = 1.33100009
Iteration 37, 26 moved objects, max delta = 0.007254494316, deltaT = 1.330999851
Iteration 38, 26 moved objects, max delta = 0.006056198331, deltaT = 1.33100009
Iteration 39, 21 moved objects, max delta = 0.006455668753, deltaT = 1.33100009
Iteration 40, 17 moved objects, max delta = 0.003970575625, deltaT = 1.330999851
Iteration 41, 26 moved objects, max delta = 0.004028690304, deltaT = 1.332000017
Iteration 42, 32 moved objects, max delta = 0.004882245917, deltaT = 1.330000162
Iteration 43, 25 moved objects, max delta = 0.006861252546, deltaT = 1.330999851
Iteration 44, 26 moved objects, max delta = 0.00408614023, deltaT = 1.33100009
Iteration 45, 20 moved objects, max delta = 0.005219926608, deltaT = 1.330999851
Iteration 46, 12 moved objects, max delta = 0.003588733764, deltaT = 1.33100009
Iteration 47, 4 moved objects, max delta = 0.002109441668, deltaT = 1.332000017
Iteration 48, 6 moved objects, max delta = 0.001195641138, deltaT = 1.329999924
Iteration 49, 2 moved objects, max delta = 0.001598814842, deltaT = 1.332000017
Iteration 50, 3 moved objects, max delta = 0.0005682946829, deltaT = 1.33100009
Iteration 51, 3 moved objects, max delta = 0.0002841769476, deltaT = 1.33100009
Iteration 52, 5 moved objects, max delta = 0.0006681653272, deltaT = 1.330999851
Iteration 53, 6 moved objects, max delta = 0.001299341266, deltaT = 1.33100009
Iteration 54, 4 moved objects, max delta = 0.00102806624, deltaT = 1.330999851
Iteration 55, 1 moved object, max delta = 0.0001332912086, deltaT = 1.33100009
Iteration 56, 0 moved object, max delta = 0, deltaT = 1.33100009
Total 56 iterations, 20303 moved objects, clustering performed in 74.40799999 s
Total time with loading: 82.13800001 s
