15000, 5, /data/simple/testSwap_5.matrix, object normalized
163.4760001
0, 11883, 0.9409376502, 10.23500013
1, 1189, 0.5986477632, 0.9329998493
2, 667, 0.2354362939, 0.2960000038
3, 599, 0.1478523652, 0.2409999371
4, 452, 0.09394640218, 0.2290000916
5, 327, 0.08644511411, 0.1700000763
6, 225, 0.06117368261, 0.1169998646
7, 186, 0.03369099188, 0.0680000782
8, 127, 0.03460046958, 0.06699991226
9, 108, 0.02079407571, 0.03900003433
10, 104, 0.02376307412, 0.03299999237
11, 63, 0.0206642811, 0.03200006485
12, 32, 0.0110627396, 0.009999990463
13, 29, 0.009211689496, 0.02200007439
14, 19, 0.009469402143, 0.02300000191
15, 14, 0.007336485888, 0.02199983597
16, 8, 0.002789683126, 0.003000020981
17, 5, 0.004503906762, 0.003000020981
18, 2, 0.0007777326695, 0.00200009346
19, 0, 0, 0.0009999275208
20, 16039, 12.546
176.0220001
