14000, 5, /data/simple/testSwap_4.matrix, object normalized
9.36500001
0, 11049, 0.9997568621, 3.234999895
1, 1255, 0.7184207288, 0.3740000725
2, 413, 0.1910078544, 0.1240000725
3, 334, 0.1355206432, 0.1010000706
4, 237, 0.08695459141, 0.07099986076
5, 131, 0.04866992022, 0.03999996185
6, 106, 0.04318571714, 0.03299999237
7, 97, 0.04047164814, 0.02900004387
8, 91, 0.02914330293, 0.02900004387
9, 102, 0.03272420686, 0.03099989891
10, 97, 0.03755117241, 0.02999997139
11, 100, 0.04649428835, 0.03100013733
12, 132, 0.05687042694, 0.03999996185
13, 183, 0.0828570853, 0.05500006676
14, 174, 0.08164607104, 0.0529999733
15, 202, 0.07148844177, 0.0609998703
16, 273, 0.09049965635, 0.08200001717
17, 299, 0.1113350417, 0.09000015259
18, 373, 0.1444852512, 0.1129999161
19, 354, 0.1353991806, 0.1059999466
20, 302, 0.1230306664, 0.09100008011
21, 264, 0.09573754702, 0.07899999619
22, 163, 0.07309552234, 0.04999995232
23, 122, 0.04155052626, 0.03699994087
24, 80, 0.03573100178, 0.02500009537
25, 85, 0.02504388344, 0.02600002289
26, 77, 0.02799606712, 0.02399992943
27, 60, 0.02416290619, 0.01900005341
28, 63, 0.01896594202, 0.01999998093
29, 57, 0.02229778734, 0.01800012589
30, 47, 0.01677017014, 0.01499986649
31, 28, 0.01136915221, 0.009000062943
32, 13, 0.008408045335, 0.004999876022
33, 11, 0.004126199029, 0.00400018692
34, 8, 0.004509547116, 0.003999948502
35, 6, 0.003747516632, 0.001999855042
36, 8, 0.003472622897, 0.00400018692
37, 6, 0.002514001933, 0.003000020981
38, 10, 0.002451012269, 0.003999948502
39, 1, 0.0008305642083, 0.0009999275208
40, 0, 0, 0.0009999275208
41, 17413, 5.16899991
14.53399992
