13000, 5, /data/simple/testSwap_3.matrix, object normalized
11.23199987
0, 10309, 1.058234866, 2.848999977
1, 978, 0.8062578948, 0.2710001469
2, 453, 0.1776612958, 0.1259999275
3, 346, 0.1164021366, 0.09700012207
4, 294, 0.102110461, 0.08200001717
5, 298, 0.1120273546, 0.08399987221
6, 285, 0.104230477, 0.07999992371
7, 244, 0.1054294152, 0.0680000782
8, 156, 0.08314500829, 0.04399991035
9, 123, 0.03965973663, 0.03500008583
10, 110, 0.04355626658, 0.03200006485
11, 123, 0.05384413527, 0.03499984741
12, 143, 0.07024848013, 0.04000020027
13, 134, 0.05944426371, 0.03799986839
14, 176, 0.07300547884, 0.04999995232
15, 171, 0.0767748933, 0.04800009727
16, 186, 0.07153957102, 0.0529999733
17, 223, 0.07535431103, 0.06200003624
18, 191, 0.08134855815, 0.05399990082
19, 168, 0.06650230957, 0.04800009727
20, 169, 0.06743896011, 0.04699993134
21, 143, 0.06576031221, 0.04100012779
22, 134, 0.04680005897, 0.03799986839
23, 125, 0.04190685931, 0.03600001335
24, 95, 0.03453137278, 0.02699995041
25, 57, 0.02676187262, 0.01700019836
26, 22, 0.008766305002, 0.006999969482
27, 20, 0.009741263195, 0.005999803543
28, 19, 0.006356027461, 0.006000041962
29, 29, 0.004746604971, 0.009000062943
30, 34, 0.01156849074, 0.01099991798
31, 36, 0.0180064729, 0.009999990463
32, 43, 0.02127654647, 0.01300001144
33, 48, 0.02294466852, 0.01400017738
34, 35, 0.02033239952, 0.01099991798
35, 13, 0.01238011798, 0.004999876022
36, 7, 0.002379292922, 0.00200009346
37, 1, 0.001264482082, 0.00200009346
38, 0, 0, 0.0009999275208
39, 16141, 4.499000072
15.73099995
