10000, 5, /data/simple/testSwap_0.matrix, object normalized
0.7020001411
0, 7946, 0.9190117565, 1.616999865
1, 594, 0.5750054649, 0.123000145
2, 270, 0.1347753946, 0.05599999428
3, 154, 0.06759883395, 0.03299999237
4, 134, 0.06029346157, 0.02799987793
5, 91, 0.0376012138, 0.01900005341
6, 59, 0.02440422501, 0.01300001144
7, 36, 0.01488394595, 0.007999897003
8, 24, 0.006835018262, 0.006000041962
9, 12, 0.004429831527, 0.003000020981
10, 9, 0.008738049697, 0.003000020981
11, 9, 0.00623070399, 0.001999855042
12, 7, 0.002832030892, 0.003000020981
13, 5, 0.003935855196, 0.001000165939
14, 4, 0.003850485475, 0.001999855042
15, 0, 0, 0.001000165939
16, 9354, 1.917999983
2.620000124
