K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 8.855000019 s (all future times given in seconds)
Iteration 1, 10844 moved objects, max delta = 0.02350561026, deltaT = 1.596999884
Iteration 2, 2894 moved objects, max delta = 0.31724745, deltaT = 1.569999933
Iteration 3, 1256 moved objects, max delta = 0.3738269269, deltaT = 1.555000067
Iteration 4, 712 moved objects, max delta = 0.1164317847, deltaT = 1.549000025
Iteration 5, 564 moved objects, max delta = 0.1114103643, deltaT = 1.546000004
Iteration 6, 526 moved objects, max delta = 0.104135583, deltaT = 1.546000004
Iteration 7, 493 moved objects, max delta = 0.09557756001, deltaT = 1.54399991
Iteration 8, 381 moved objects, max delta = 0.08251819358, deltaT = 1.546000004
Iteration 9, 251 moved objects, max delta = 0.0594797105, deltaT = 1.546000004
Iteration 10, 194 moved objects, max delta = 0.03583850623, deltaT = 1.545000076
Iteration 11, 157 moved objects, max delta = 0.02984186943, deltaT = 1.545000076
Iteration 12, 136 moved objects, max delta = 0.02171196442, deltaT = 1.546999931
Iteration 13, 122 moved objects, max delta = 0.01892126926, deltaT = 1.52699995
Iteration 14, 123 moved objects, max delta = 0.02066469176, deltaT = 1.512000084
Iteration 15, 115 moved objects, max delta = 0.0149565356, deltaT = 1.542999983
Iteration 16, 114 moved objects, max delta = 0.02032898454, deltaT = 1.54399991
Iteration 17, 129 moved objects, max delta = 0.0173468816, deltaT = 1.544000149
Iteration 18, 124 moved objects, max delta = 0.02136612359, deltaT = 1.54399991
Iteration 19, 144 moved objects, max delta = 0.02057802845, deltaT = 1.542999983
Iteration 20, 154 moved objects, max delta = 0.02360693527, deltaT = 1.542999983
Iteration 21, 158 moved objects, max delta = 0.02336003333, deltaT = 1.542999983
Iteration 22, 146 moved objects, max delta = 0.02332478595, deltaT = 1.542999983
Iteration 23, 146 moved objects, max delta = 0.02274096681, deltaT = 1.542999983
Iteration 24, 153 moved objects, max delta = 0.02569946381, deltaT = 1.542999983
Iteration 25, 144 moved objects, max delta = 0.02554550223, deltaT = 1.543000221
Iteration 26, 132 moved objects, max delta = 0.03297702828, deltaT = 1.542999983
Iteration 27, 133 moved objects, max delta = 0.02453087757, deltaT = 1.542999983
Iteration 28, 120 moved objects, max delta = 0.01930310693, deltaT = 1.542999983
Iteration 29, 109 moved objects, max delta = 0.01916019185, deltaT = 1.542999983
Iteration 30, 94 moved objects, max delta = 0.01827949196, deltaT = 1.54399991
Iteration 31, 78 moved objects, max delta = 0.0132166872, deltaT = 1.544000149
Iteration 32, 63 moved objects, max delta = 0.01407803553, deltaT = 1.54399991
Iteration 33, 56 moved objects, max delta = 0.01100411391, deltaT = 1.54399991
Iteration 34, 59 moved objects, max delta = 0.008884985647, deltaT = 1.545000076
Iteration 35, 56 moved objects, max delta = 0.008627300203, deltaT = 1.545000076
Iteration 36, 51 moved objects, max delta = 0.01017346904, deltaT = 1.544999838
Iteration 37, 46 moved objects, max delta = 0.007293301807, deltaT = 1.545000076
Iteration 38, 32 moved objects, max delta = 0.004514781546, deltaT = 1.545000076
Iteration 39, 32 moved objects, max delta = 0.004161167822, deltaT = 1.544999838
Iteration 40, 29 moved objects, max delta = 0.003321326028, deltaT = 1.54700017
Iteration 41, 26 moved objects, max delta = 0.0032249271, deltaT = 1.54399991
Iteration 42, 24 moved objects, max delta = 0.003354510302, deltaT = 1.546000004
Iteration 43, 23 moved objects, max delta = 0.003197039066, deltaT = 1.545000076
Iteration 44, 17 moved objects, max delta = 0.002380692866, deltaT = 1.544999838
Iteration 45, 13 moved objects, max delta = 0.002436216527, deltaT = 1.545000076
Iteration 46, 9 moved objects, max delta = 0.002336967696, deltaT = 1.545000076
Iteration 47, 8 moved objects, max delta = 0.002205461708, deltaT = 1.544999838
Iteration 48, 5 moved objects, max delta = 0.001354304398, deltaT = 1.545000076
Iteration 49, 6 moved objects, max delta = 0.0004691247324, deltaT = 1.545000076
Iteration 50, 5 moved objects, max delta = 0.001863589637, deltaT = 1.544999838
Iteration 51, 2 moved objects, max delta = 0.0002075844865, deltaT = 1.544000149
Iteration 52, 7 moved objects, max delta = 0.0006060194555, deltaT = 1.545000076
Iteration 53, 8 moved objects, max delta = 0.002129331539, deltaT = 1.544999838
Iteration 54, 9 moved objects, max delta = 0.001692098212, deltaT = 1.545000076
Iteration 55, 6 moved objects, max delta = 0.001931132921, deltaT = 1.54399991
Iteration 56, 7 moved objects, max delta = 0.001068087876, deltaT = 1.546000004
Iteration 57, 6 moved objects, max delta = 0.002832927866, deltaT = 1.544000149
Iteration 58, 5 moved objects, max delta = 0.0009760159784, deltaT = 1.544999838
Iteration 59, 6 moved objects, max delta = 0.001285400013, deltaT = 1.544000149
Iteration 60, 9 moved objects, max delta = 0.001247582957, deltaT = 1.544999838
Iteration 61, 3 moved objects, max delta = 0.0006187243288, deltaT = 1.545000076
Iteration 62, 3 moved objects, max delta = 0.00116270578, deltaT = 1.545000076
Iteration 63, 2 moved objects, max delta = 0.0003388397925, deltaT = 1.54399991
Iteration 64, 0 moved object, max delta = 0, deltaT = 1.545000076
Total 64 iterations, 21479 moved objects, clustering performed in 98.89199996 s
Total time with loading: 107.7680001 s
