15000, 5, /data/simple/testSwap_5.matrix, object normalized
1.565000057
0, 11809, 0.9386270968, 3.598999977
1, 2309, 0.7079887161, 0.7009999752
2, 733, 0.1826919549, 0.2249999046
3, 405, 0.1061368533, 0.1240000725
4, 299, 0.1328146367, 0.09200000763
5, 290, 0.1271712873, 0.08999991417
6, 414, 0.1823170369, 0.1270000935
7, 528, 0.2371727406, 0.1610000134
8, 454, 0.2065985971, 0.138999939
9, 413, 0.1639356041, 0.1260001659
10, 265, 0.1174146548, 0.08199977875
11, 189, 0.07610460552, 0.05800008774
12, 161, 0.06246028899, 0.04999995232
13, 129, 0.0455026554, 0.04100012779
14, 78, 0.03188820993, 0.02399992943
15, 69, 0.02265621766, 0.02200007439
16, 48, 0.01987816163, 0.01600003242
17, 45, 0.01680769183, 0.01499986649
18, 21, 0.01256491449, 0.006999969482
19, 11, 0.006965938225, 0.005000114441
20, 2, 0.001731699241, 0.0009999275208
21, 0, 0, 0.0009999275208
22, 18672, 5.705999851
7.270999908
