16000, 5, /data/simple/testSwap_6.matrix, object normalized
1.782000065
0, 12740, 0.89936785, 4.301000118
1, 1673, 0.9125477117, 0.5539999008
2, 605, 0.1594025371, 0.1949999332
3, 403, 0.1053392435, 0.1319999695
4, 288, 0.07217987223, 0.09600019455
5, 223, 0.04007494827, 0.07299995422
6, 134, 0.03400637913, 0.04399991035
7, 104, 0.02876724699, 0.03500008583
8, 94, 0.02666953351, 0.03099989891
9, 68, 0.01984079302, 0.02300000191
10, 56, 0.02197310181, 0.01900005341
11, 43, 0.01551610539, 0.0150001049
12, 32, 0.01103023765, 0.0119998455
13, 19, 0.01179602913, 0.006999969482
14, 16, 0.004182700444, 0.006000041962
15, 17, 0.005353808026, 0.006999969482
16, 17, 0.005904494199, 0.006999969482
17, 21, 0.005161243252, 0.008000135422
18, 12, 0.003238100291, 0.004999876022
19, 1, 0.0007837159547, 0.001000165939
20, 0, 0, 0.001999855042
21, 16566, 5.572999954
7.355000019
