K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 311.9030001 s (all future times given in seconds)
Iteration 1, 12378 moved objects, max delta = 0.01875559914, deltaT = 77.56099987
Iteration 2, 3162 moved objects, max delta = 0.2718000736, deltaT = 84.48799992
Iteration 3, 1330 moved objects, max delta = 0.250146183, deltaT = 95.36500001
Iteration 4, 1019 moved objects, max delta = 0.1088699908, deltaT = 80.99699998
Iteration 5, 985 moved objects, max delta = 0.1370170984, deltaT = 73.421
Iteration 6, 1002 moved objects, max delta = 0.1754648295, deltaT = 86.52999997
Iteration 7, 828 moved objects, max delta = 0.1735250333, deltaT = 82.82300019
Iteration 8, 593 moved objects, max delta = 0.102906769, deltaT = 74.69599986
Iteration 9, 457 moved objects, max delta = 0.08259884893, deltaT = 80.25499988
Iteration 10, 372 moved objects, max delta = 0.06659554463, deltaT = 89.0150001
Iteration 11, 291 moved objects, max delta = 0.06520584592, deltaT = 75.08800006
Iteration 12, 267 moved objects, max delta = 0.05750368475, deltaT = 91.56400013
Iteration 13, 274 moved objects, max delta = 0.06458904637, deltaT = 74.64699984
Iteration 14, 211 moved objects, max delta = 0.06195953509, deltaT = 86.35500002
Iteration 15, 180 moved objects, max delta = 0.04213647478, deltaT = 81.74600005
Iteration 16, 156 moved objects, max delta = 0.02890523035, deltaT = 76.02099991
Iteration 17, 145 moved objects, max delta = 0.02367525519, deltaT = 77.14499998
Iteration 18, 123 moved objects, max delta = 0.02781616, deltaT = 88.84699988
Iteration 19, 102 moved objects, max delta = 0.01930944686, deltaT = 81.96399999
Iteration 20, 88 moved objects, max delta = 0.01864493837, deltaT = 76.00400019
Iteration 21, 78 moved objects, max delta = 0.01588115812, deltaT = 87.31400013
Iteration 22, 78 moved objects, max delta = 0.01247006704, deltaT = 82.70499992
Iteration 23, 63 moved objects, max delta = 0.01174764072, deltaT = 82.58799982
Iteration 24, 62 moved objects, max delta = 0.01129874471, deltaT = 74.83000016
Iteration 25, 66 moved objects, max delta = 0.01095442951, deltaT = 86.12199998
Iteration 26, 56 moved objects, max delta = 0.01155469455, deltaT = 79.43700004
Iteration 27, 65 moved objects, max delta = 0.008928412619, deltaT = 75.89699984
Iteration 28, 62 moved objects, max delta = 0.01111144835, deltaT = 76.73699999
Iteration 29, 62 moved objects, max delta = 0.01054060336, deltaT = 78.76300001
Iteration 30, 54 moved objects, max delta = 0.01144359769, deltaT = 81.85500002
Iteration 31, 47 moved objects, max delta = 0.009468682251, deltaT = 80.45499992
Iteration 32, 42 moved objects, max delta = 0.006680125491, deltaT = 95.41499996
Iteration 33, 40 moved objects, max delta = 0.008448932748, deltaT = 72.30500007
Iteration 34, 37 moved objects, max delta = 0.006272525195, deltaT = 73.76999998
Iteration 35, 35 moved objects, max delta = 0.003752668079, deltaT = 72.96099997
Iteration 36, 29 moved objects, max delta = 0.004252445033, deltaT = 85.05500007
Iteration 37, 31 moved objects, max delta = 0.005142141468, deltaT = 73.37100005
Iteration 38, 34 moved objects, max delta = 0.00601193597, deltaT = 78.03699994
Iteration 39, 27 moved objects, max delta = 0.005634872973, deltaT = 78.8210001
Iteration 40, 19 moved objects, max delta = 0.003883603104, deltaT = 79.41400003
Iteration 41, 16 moved objects, max delta = 0.002649849504, deltaT = 71.31699991
Iteration 42, 11 moved objects, max delta = 0.001600028103, deltaT = 99.32299995
Iteration 43, 6 moved objects, max delta = 0.0009834136704, deltaT = 74.55200005
Iteration 44, 8 moved objects, max delta = 0.000570214253, deltaT = 81.83000016
Iteration 45, 5 moved objects, max delta = 0.001101108077, deltaT = 80.20300007
Iteration 46, 4 moved objects, max delta = 0.0006935343206, deltaT = 76.76200008
Iteration 47, 4 moved objects, max delta = 0.0007668642523, deltaT = 77.47899985
Iteration 48, 2 moved objects, max delta = 0.0003150276551, deltaT = 89.40499997
Iteration 49, 1 moved object, max delta = 9.637537645e-05, deltaT = 79.85400009
Iteration 50, 0 moved object, max delta = 0, deltaT = 84.6789999
Total 50 iterations, 25007 moved objects, clustering performed in 4050.108 s
Total time with loading: 4362.132 s
