14000, 5, /data/simple/testSwap_4.matrix, object normalized
10.60899997
0, 11068, 0.9506654509, 3.144000053
1, 1522, 0.7618430736, 0.4530000687
2, 949, 0.3420392132, 0.2809998989
3, 839, 0.4116609413, 0.239000082
4, 382, 0.2574983335, 0.1080000401
5, 212, 0.11429028, 0.0609998703
6, 113, 0.05386890904, 0.03299999237
7, 93, 0.03612061138, 0.02699995041
8, 41, 0.02790462724, 0.01300001144
9, 39, 0.00967979629, 0.01200008392
10, 19, 0.008704330858, 0.006000041962
11, 33, 0.01005595295, 0.01099991798
12, 13, 0.005785155546, 0.003999948502
13, 14, 0.003394754208, 0.005000114441
14, 11, 0.005219450052, 0.003999948502
15, 5, 0.002043076842, 0.003000020981
16, 12, 0.004341197943, 0.003999948502
17, 12, 0.004816030318, 0.003999948502
18, 11, 0.005331075663, 0.00400018692
19, 7, 0.002046350337, 0.002999782562
20, 0, 0, 0.001000165939
21, 15395, 4.420000076
15.02900004
