19000, 5, /data/simple/testSwap_9.matrix, object normalized
2.506999969
0, 15056, 0.8761120404, 5.812999964
1, 1929, 0.7910261372, 0.7430000305
2, 566, 0.1611336376, 0.2189998627
3, 294, 0.05982983099, 0.1150000095
4, 183, 0.04638460155, 0.07400012016
5, 133, 0.02920984973, 0.05500006676
6, 85, 0.01694733758, 0.03600001335
7, 65, 0.01743058447, 0.02799987793
8, 58, 0.01521540853, 0.02500009537
9, 63, 0.01197446626, 0.02699995041
10, 72, 0.009159973588, 0.02999997139
11, 83, 0.01577859041, 0.03500008583
12, 83, 0.01369256458, 0.03499984741
13, 60, 0.01511903793, 0.02500009537
14, 43, 0.006320471843, 0.01900005341
15, 64, 0.01136027907, 0.02699995041
16, 69, 0.01306636641, 0.02900004387
17, 53, 0.007793765285, 0.02300000191
18, 33, 0.006557808772, 0.01499986649
19, 28, 0.004880892463, 0.01300001144
20, 28, 0.006444825502, 0.01200008392
21, 14, 0.006985532472, 0.006999969482
22, 3, 0.0002564152372, 0.003000020981
23, 5, 0.0008645591081, 0.003000020981
24, 2, 0.00077547743, 0.001999855042
25, 0, 0, 0.00200009346
26, 19072, 7.414999962
9.921999931
