K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 0.6979999542 s (all future times given in seconds)
Iteration 1, 7632 moved objects, max delta = 0.01715737152, deltaT = 0.8450000286
Iteration 2, 2019 moved objects, max delta = 0.2467417053, deltaT = 0.8519999981
Iteration 3, 1407 moved objects, max delta = 0.1701938592, deltaT = 0.8919999599
Iteration 4, 1099 moved objects, max delta = 0.2729754157, deltaT = 0.8959999084
Iteration 5, 951 moved objects, max delta = 0.1795645228, deltaT = 0.8940000534
Iteration 6, 752 moved objects, max delta = 0.3026911718, deltaT = 0.8870000839
Iteration 7, 578 moved objects, max delta = 0.1020717785, deltaT = 0.879999876
Iteration 8, 665 moved objects, max delta = 0.1521886929, deltaT = 0.8819999695
Iteration 9, 250 moved objects, max delta = 0.07683464372, deltaT = 0.8760001659
Iteration 10, 216 moved objects, max delta = 0.06829407065, deltaT = 0.8729999065
Iteration 11, 197 moved objects, max delta = 0.05702560077, deltaT = 0.871999979
Iteration 12, 174 moved objects, max delta = 0.04896797055, deltaT = 0.870000124
Iteration 13, 144 moved objects, max delta = 0.04981712381, deltaT = 0.8699998856
Iteration 14, 135 moved objects, max delta = 0.03783350498, deltaT = 0.870000124
Iteration 15, 123 moved objects, max delta = 0.03234783668, deltaT = 0.8680000305
Iteration 16, 98 moved objects, max delta = 0.0255059854, deltaT = 0.8669998646
Iteration 17, 94 moved objects, max delta = 0.02563545916, deltaT = 0.8680000305
Iteration 18, 86 moved objects, max delta = 0.02553873684, deltaT = 0.867000103
Iteration 19, 66 moved objects, max delta = 0.01921234874, deltaT = 0.8679997921
Iteration 20, 64 moved objects, max delta = 0.01604138466, deltaT = 0.8660001755
Iteration 21, 60 moved objects, max delta = 0.0159803397, deltaT = 0.8669998646
Iteration 22, 47 moved objects, max delta = 0.01464862357, deltaT = 0.8680000305
Iteration 23, 41 moved objects, max delta = 0.01109876877, deltaT = 0.867000103
Iteration 24, 43 moved objects, max delta = 0.01109006872, deltaT = 0.8659999371
Iteration 25, 42 moved objects, max delta = 0.01038364788, deltaT = 0.8680000305
Iteration 26, 40 moved objects, max delta = 0.01160611954, deltaT = 0.8659999371
Iteration 27, 43 moved objects, max delta = 0.009934131459, deltaT = 0.867000103
Iteration 28, 25 moved objects, max delta = 0.01188941187, deltaT = 0.8659999371
Iteration 29, 24 moved objects, max delta = 0.008075610969, deltaT = 0.8650000095
Iteration 30, 17 moved objects, max delta = 0.005225449761, deltaT = 0.8350000381
Iteration 31, 15 moved objects, max delta = 0.005785161745, deltaT = 0.8239998817
Iteration 32, 15 moved objects, max delta = 0.004760784711, deltaT = 0.8270001411
Iteration 33, 11 moved objects, max delta = 0.004217732584, deltaT = 0.8239998817
Iteration 34, 15 moved objects, max delta = 0.003626254652, deltaT = 0.8270001411
Iteration 35, 12 moved objects, max delta = 0.005558847202, deltaT = 1.046000004
Iteration 36, 12 moved objects, max delta = 0.005092924107, deltaT = 0.8309998512
Iteration 37, 8 moved objects, max delta = 0.001685548024, deltaT = 0.8480000496
Iteration 38, 5 moved objects, max delta = 0.002761464277, deltaT = 0.864000082
Iteration 39, 6 moved objects, max delta = 0.001641283056, deltaT = 0.8650000095
Iteration 40, 6 moved objects, max delta = 0.003317131539, deltaT = 0.8650000095
Iteration 41, 3 moved objects, max delta = 0.002178446302, deltaT = 0.8649997711
Iteration 42, 5 moved objects, max delta = 0.001049461344, deltaT = 0.8650000095
Iteration 43, 4 moved objects, max delta = 0.00277522111, deltaT = 0.8660001755
Iteration 44, 2 moved objects, max delta = 0.0004780146175, deltaT = 0.8639998436
Iteration 45, 2 moved objects, max delta = 0.0001381697112, deltaT = 0.8650000095
Iteration 46, 3 moved objects, max delta = 0.0002157604942, deltaT = 0.8650000095
Iteration 47, 2 moved objects, max delta = 5.975345828e-05, deltaT = 0.8650000095
Iteration 48, 4 moved objects, max delta = 0.001249004022, deltaT = 0.9049999714
Iteration 49, 4 moved objects, max delta = 0.0004901147791, deltaT = 0.9590001106
Iteration 50, 4 moved objects, max delta = 0.002307330513, deltaT = 0.8650000095
Iteration 51, 2 moved objects, max delta = 0.001398230378, deltaT = 0.8650000095
Iteration 52, 1 moved object, max delta = 0.0005733197411, deltaT = 0.8650000095
Iteration 53, 1 moved object, max delta = 0.000205667521, deltaT = 0.8650000095
Iteration 54, 0 moved object, max delta = 0, deltaT = 0.8650000095
Total 54 iterations, 17274 moved objects, clustering performed in 46.96300006 s
Total time with loading: 47.66100001 s
