18000, 5, /data/simple/testSwap_8.matrix, object normalized
418.2290001
0, 14180, 0.9727343348, 54.69099998
1, 1017, 0.7206025523, 4.292000055
2, 443, 0.09323857431, 2.164999962
3, 311, 0.07440393663, 1.236000061
4, 266, 0.06133853551, 1.06799984
5, 231, 0.06740323124, 0.8380000591
6, 222, 0.06389103326, 0.7239999771
7, 231, 0.05821132497, 0.8310000896
8, 268, 0.06594367168, 3.388000011
9, 208, 0.05635433872, 2.701999903
10, 218, 0.05367226017, 0.9450001717
11, 177, 0.05944549972, 0.7730000019
12, 168, 0.05341295157, 0.6859998703
13, 198, 0.05653846226, 0.7640001774
14, 220, 0.04281574374, 0.7839999199
15, 255, 0.06161321546, 1.095999956
16, 196, 0.05922730575, 1.082000017
17, 184, 0.05780203166, 0.7799999714
18, 148, 0.04637311285, 0.7160000801
19, 131, 0.03972891435, 0.496999979
20, 131, 0.03779473022, 0.4990000725
21, 164, 0.0379539486, 0.5690000057
22, 164, 0.03194276316, 0.7039999962
23, 135, 0.03679566827, 0.9319999218
24, 143, 0.03349854582, 0.6430001259
25, 101, 0.02912148268, 0.5709998608
26, 72, 0.01550841544, 0.2950000763
27, 64, 0.01005002884, 0.2200000286
28, 58, 0.009444080878, 0.2839999199
29, 57, 0.01287993604, 0.1819999218
30, 34, 0.006733657703, 0.1730000973
31, 26, 0.005786079138, 0.125
32, 18, 0.004189755695, 0.06999993324
33, 9, 0.003513942338, 0.01800012589
34, 4, 0.001552343819, 0.003000020981
35, 0, 0, 0.0009999275208
36, 20452, 85.39300013
503.651
