11000, 5, /data/simple/testSwap_1.matrix, object normalized
0.8570001125
0, 8698, 1.07052368, 1.950999975
1, 1519, 0.7141164307, 0.3389999866
2, 788, 0.3821937424, 0.1770000458
3, 554, 0.2083515454, 0.1270000935
4, 390, 0.1128705231, 0.08899998665
5, 287, 0.1163434945, 0.06399989128
6, 209, 0.08424191934, 0.04800009727
7, 155, 0.05681684816, 0.03499984741
8, 81, 0.03445994889, 0.01900005341
9, 34, 0.01783854092, 0.007999897003
10, 17, 0.009504900598, 0.005000114441
11, 24, 0.01121103547, 0.006000041962
12, 21, 0.01145638785, 0.004999876022
13, 21, 0.01518081513, 0.005000114441
14, 13, 0.006101924545, 0.003999948502
15, 11, 0.005972569767, 0.003000020981
16, 7, 0.004258135238, 0.003000020981
17, 5, 0.002814360235, 0.0009999275208
18, 1, 0.001427120104, 0.0009999275208
19, 1, 4.597670494e-05, 0.001000165939
20, 0, 0, 0.0009999275208
21, 12836, 2.89199996
3.749000072
