K-averages clustering of 17000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_7.matrix'
Loading data and computing initial values: 1.73300004 s (all future times given in seconds)
Iteration 1, 13322 moved objects, max delta = 0.01537594842, deltaT = 2.373999834
Iteration 61, 33 moved objects, max delta = 0.003731587476, deltaT = 2.178999901
Iteration 62, 32 moved objects, max delta = 0.003706204392, deltaT = 2.177000046
Iteration 63, 29 moved objects, max delta = 0.003405686124, deltaT = 2.178999901
Iteration 64, 17 moved objects, max delta = 0.003133174386, deltaT = 2.177999973
Iteration 65, 23 moved objects, max delta = 0.002202434262, deltaT = 2.197999954
Iteration 66, 18 moved objects, max delta = 0.002019668835, deltaT = 2.196000099
Iteration 67, 16 moved objects, max delta = 0.003241197266, deltaT = 2.176000118
Iteration 68, 9 moved objects, max delta = 0.002459404791, deltaT = 2.184999943
Iteration 69, 6 moved objects, max delta = 0.001629351942, deltaT = 2.226999998
Iteration 70, 4 moved objects, max delta = 0.0004496314194, deltaT = 2.218999863
Iteration 71, 2 moved objects, max delta = 0.0002712051796, deltaT = 2.203000069
Iteration 72, 0 moved object, max delta = 0, deltaT = 2.178999901
Total 72 iterations, 25915 moved objects, clustering performed in 159.0319998 s
Total time with loading: 160.7649999 s
