17000, 5, /data/simple/testSwap_7.matrix
1.73300004
0, 13322, 0.01537594842, 2.373999834
1, 1791, 0.3055265783, 2.311000109
2, 973, 0.3224909018, 2.282000065
3, 527, 0.07804235218, 2.258999825
4, 373, 0.04648112348, 2.245000124
5, 255, 0.03834598353, 2.236999989
6, 208, 0.02909215933, 2.230999947
7, 181, 0.0264446097, 2.226000071
8, 166, 0.02690284694, 2.316999912
9, 128, 0.01918042954, 2.245000124
10, 111, 0.02009283098, 2.220999956
11, 86, 0.01349627997, 2.208999872
12, 97, 0.01124404109, 2.219000101
13, 100, 0.01343565842, 2.210000038
14, 89, 0.01259011265, 2.211999893
15, 85, 0.01032289806, 2.208000183
16, 85, 0.01058423942, 2.205999851
17, 89, 0.01231134491, 2.256000042
18, 107, 0.0171505621, 2.201999903
19, 98, 0.01520212463, 2.198000193
20, 110, 0.02046432837, 2.201999903
21, 103, 0.01736453922, 2.201999903
22, 110, 0.01726719236, 2.203000069
23, 115, 0.01818262904, 2.197999954
24, 112, 0.02059136951, 2.205000162
25, 116, 0.01986253126, 2.20299983
26, 121, 0.01868977762, 2.277000189
27, 134, 0.01738832284, 2.196999788
28, 150, 0.02143614181, 2.205000162
29, 161, 0.02545013337, 2.204999924
30, 187, 0.02547034778, 2.23300004
31, 196, 0.02765901191, 2.197000027
32, 222, 0.0279151565, 2.204999924
33, 217, 0.03268385466, 2.196000099
34, 225, 0.03519591735, 2.203999996
35, 243, 0.03447689583, 2.201999903
36, 251, 0.0344992827, 2.193000078
37, 262, 0.03587453174, 2.191999912
38, 276, 0.03823073109, 2.184000015
39, 312, 0.04885250672, 2.187000036
40, 335, 0.05592652829, 2.188999891
41, 310, 0.0588307287, 2.18900013
42, 300, 0.06318642048, 2.181999922
43, 283, 0.05910137914, 2.217000008
44, 234, 0.04930147096, 2.180000067
45, 243, 0.0462064124, 2.177999973
46, 198, 0.04534068837, 2.227999926
47, 181, 0.03577983678, 2.213000059
48, 169, 0.03125693214, 2.181999922
49, 168, 0.02571718142, 2.177000046
50, 156, 0.02544920843, 2.177000046
51, 122, 0.02128704657, 2.180000067
52, 96, 0.01914053414, 2.184999943
53, 85, 0.01355236165, 2.229000092
54, 83, 0.01195411015, 2.171999931
55, 74, 0.009952722311, 2.180000067
56, 66, 0.007684711806, 2.178999901
57, 54, 0.007006721115, 2.177000046
58, 43, 0.004875102038, 2.177999973
59, 32, 0.004694748398, 2.186000109
60, 33, 0.003731587476, 2.178999901
61, 32, 0.003706204392, 2.177000046
62, 29, 0.003405686124, 2.178999901
63, 17, 0.003133174386, 2.177999973
64, 23, 0.002202434262, 2.197999954
65, 18, 0.002019668835, 2.196000099
66, 16, 0.003241197266, 2.176000118
67, 9, 0.002459404791, 2.184999943
68, 6, 0.001629351942, 2.226999998
69, 4, 0.0004496314194, 2.218999863
70, 2, 0.0002712051796, 2.203000069
71, 0, 0, 2.178999901
72, 25915, 159.0319998
160.7649999
