19000, 5, /data/simple/testSwap_9.matrix, object normalized
503.4190001
0, 15031, 0.9062435901, 61.28600001
1, 1062, 0.7689150006, 5.824999809
2, 462, 0.09865711309, 2.157000065
3, 359, 0.06905529334, 1.450999975
4, 283, 0.0520158349, 1.184000015
5, 216, 0.0328531297, 0.7590000629
6, 181, 0.0286499308, 0.6930000782
7, 172, 0.02701403771, 0.507999897
8, 150, 0.02636685339, 0.5420000553
9, 150, 0.02373157758, 0.5249998569
10, 119, 0.02716317535, 0.5020000935
11, 160, 0.02606318258, 0.6640000343
12, 129, 0.02701319144, 0.4989998341
13, 150, 0.02586881393, 0.5130000114
14, 146, 0.02567146747, 0.5700001717
15, 116, 0.03097635001, 0.518999815
16, 107, 0.02081516891, 0.4750001431
17, 101, 0.02116866673, 0.4789998531
18, 90, 0.0166117612, 0.3270001411
19, 68, 0.01621900703, 0.2189998627
20, 55, 0.007912660186, 0.1950001717
21, 42, 0.009390802606, 0.1139998436
22, 27, 0.006610639931, 0.05500006676
23, 34, 0.007026529486, 0.04100012779
24, 28, 0.00742436171, 0.03799986839
25, 11, 0.005697482325, 0.01699995995
26, 10, 0.00261630429, 0.02500009537
27, 12, 0.004320696653, 0.006999969482
28, 5, 0.0009356181793, 0.006999969482
29, 7, 0.001597295897, 0.1579999924
30, 3, 0.0004225546809, 0.07400012016
31, 0, 0, 0.001999855042
32, 19486, 80.51600003
583.947
