16000, 5, /data/simple/testSwap_6.matrix, object normalized
332.027
0, 12647, 0.9927941938, 47.227
1, 974, 0.7350566667, 2.013999939
2, 603, 0.1682819872, 1.595000029
3, 525, 0.1507402912, 1.292000055
4, 479, 0.1391042925, 1.020999908
5, 464, 0.1136902564, 1.098999977
6, 358, 0.08223534871, 0.7970001698
7, 238, 0.05833133702, 0.9059998989
8, 194, 0.03494013451, 0.3919999599
9, 158, 0.03602529679, 0.3959999084
10, 154, 0.0289213237, 0.2630000114
11, 157, 0.02743901974, 0.2710001469
12, 131, 0.02892557116, 0.2379999161
13, 126, 0.02946433807, 0.2380001545
14, 145, 0.02507205054, 0.2799999714
15, 111, 0.02253214829, 0.3009998798
16, 80, 0.02683205702, 0.1449999809
17, 72, 0.01509551708, 0.121999979
18, 62, 0.01751842041, 0.1300001144
19, 67, 0.01770063563, 0.1019999981
20, 64, 0.01413702826, 0.1659998894
21, 97, 0.01977705219, 0.2130000591
22, 105, 0.02961502435, 0.2509999275
23, 98, 0.02009835634, 0.248000145
24, 119, 0.02347577443, 0.1909999847
25, 110, 0.02931411538, 0.2079999447
26, 76, 0.02393759186, 0.1779999733
27, 81, 0.02122253508, 0.2120001316
28, 60, 0.01366651129, 0.1380000114
29, 48, 0.01165295028, 0.0649998188
30, 33, 0.007673480807, 0.08200001717
31, 32, 0.006394129852, 0.1100001335
32, 27, 0.003994584961, 0.1419999599
33, 21, 0.003328427582, 0.04399991035
34, 21, 0.004008911692, 0.06500005722
35, 24, 0.006747015316, 0.02600002289
36, 21, 0.00626886373, 0.03999996185
37, 12, 0.00480768441, 0.01399993896
38, 10, 0.008184279273, 0.01800012589
39, 9, 0.002820829312, 0.01699995995
40, 4, 0.0005931270843, 0.003000020981
41, 5, 0.0007243102837, 0.01099991798
42, 6, 0.001441477491, 0.008000135422
43, 7, 0.001022476141, 0.003000020981
44, 4, 0.0006053749698, 0.002999782562
45, 5, 0.003219386258, 0.00200009346
46, 5, 0.002022264331, 0.003000020981
47, 0, 0, 0.0009999275208
48, 18849, 61.32799983
393.3759999
