10000, 5, /data/simple/testSwap_0.matrix, object normalized
4.470000029
0, 7898, 0.9508551183, 1.660000086
1, 1230, 0.9223602583, 0.2619998455
2, 601, 0.1792340489, 0.1289999485
3, 504, 0.1482540196, 0.1070001125
4, 421, 0.1326741333, 0.09100008011
5, 331, 0.1170886984, 0.07099986076
6, 221, 0.09253257815, 0.04700016975
7, 119, 0.07241809995, 0.02699995041
8, 78, 0.0268862721, 0.01699995995
9, 53, 0.03375897126, 0.01200008392
10, 42, 0.02105781904, 0.009999990463
11, 20, 0.01073280022, 0.004999876022
12, 13, 0.006459895283, 0.003000020981
13, 17, 0.003307384441, 0.005000114441
14, 11, 0.007932963766, 0.002999782562
15, 7, 0.005112925945, 0.00200009346
16, 7, 0.004865778973, 0.00200009346
17, 12, 0.003671932425, 0.003000020981
18, 12, 0.005196534096, 0.003999948502
19, 7, 0.002981483482, 0.001999855042
20, 6, 0.002182128032, 0.00200009346
21, 1, 0.0009957785389, 0.0009999275208
22, 3, 0.002158207162, 0.001000165939
23, 1, 0.0001778032082, 0.0009999275208
24, 0, 0, 0.0009999275208
25, 11615, 2.467999935
6.937999964
