K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.8609998226 s (all future times given in seconds)
Iteration 1, 9187 moved objects, max delta = 0.01820270584, deltaT = 1.146000147
Iteration 2, 2581 moved objects, max delta = 0.5121326829, deltaT = 1.116999865
Iteration 3, 967 moved objects, max delta = 0.2036608084, deltaT = 1.100000143
Iteration 4, 753 moved objects, max delta = 0.2464413969, deltaT = 1.099999905
Iteration 5, 476 moved objects, max delta = 0.1021179304, deltaT = 1.086999893
Iteration 6, 382 moved objects, max delta = 0.06285657277, deltaT = 1.086000204
Iteration 7, 308 moved objects, max delta = 0.04961036751, deltaT = 1.080999851
Iteration 8, 251 moved objects, max delta = 0.04280293669, deltaT = 1.080000162
Iteration 9, 177 moved objects, max delta = 0.03951715777, deltaT = 1.083999872
Iteration 10, 123 moved objects, max delta = 0.02607560505, deltaT = 1.08100009
Iteration 11, 129 moved objects, max delta = 0.02182347664, deltaT = 1.080999851
Iteration 12, 136 moved objects, max delta = 0.02654264881, deltaT = 1.085000038
Iteration 13, 122 moved objects, max delta = 0.03251579071, deltaT = 1.080000162
Iteration 14, 123 moved objects, max delta = 0.02724763237, deltaT = 1.078999996
Iteration 15, 126 moved objects, max delta = 0.01905996149, deltaT = 1.079999924
Iteration 16, 132 moved objects, max delta = 0.02403713334, deltaT = 1.082999945
Iteration 17, 120 moved objects, max delta = 0.02463913417, deltaT = 1.08100009
Iteration 18, 143 moved objects, max delta = 0.02349559913, deltaT = 1.080999851
Iteration 19, 122 moved objects, max delta = 0.02830366134, deltaT = 1.116000175
Iteration 20, 111 moved objects, max delta = 0.02178063974, deltaT = 1.110999823
Iteration 21, 113 moved objects, max delta = 0.02174503332, deltaT = 1.084000111
Iteration 22, 115 moved objects, max delta = 0.02210600272, deltaT = 1.083999872
Iteration 23, 131 moved objects, max delta = 0.02558334189, deltaT = 1.085000038
Iteration 24, 156 moved objects, max delta = 0.03588814861, deltaT = 1.088999987
Iteration 25, 154 moved objects, max delta = 0.0342343995, deltaT = 1.107000113
Iteration 26, 147 moved objects, max delta = 0.02939030145, deltaT = 1.121000051
Iteration 27, 147 moved objects, max delta = 0.02759018853, deltaT = 1.085999966
Iteration 28, 137 moved objects, max delta = 0.02565658351, deltaT = 1.088999987
Iteration 29, 118 moved objects, max delta = 0.02650408859, deltaT = 1.085999966
Iteration 30, 124 moved objects, max delta = 0.02455891239, deltaT = 1.085999966
Iteration 31, 96 moved objects, max delta = 0.0263235243, deltaT = 1.088000059
Iteration 32, 84 moved objects, max delta = 0.020195259, deltaT = 1.085000038
Iteration 33, 74 moved objects, max delta = 0.02157512558, deltaT = 1.087999821
Iteration 34, 80 moved objects, max delta = 0.01771131552, deltaT = 1.088000059
Iteration 35, 83 moved objects, max delta = 0.01691078148, deltaT = 1.085999966
Iteration 36, 75 moved objects, max delta = 0.01702617385, deltaT = 1.085000038
Iteration 37, 72 moved objects, max delta = 0.01319993548, deltaT = 1.087000132
Iteration 38, 62 moved objects, max delta = 0.01082069415, deltaT = 1.086999893
Iteration 39, 53 moved objects, max delta = 0.01091815588, deltaT = 1.085000038
Iteration 40, 35 moved objects, max delta = 0.009154521306, deltaT = 1.082999945
Iteration 41, 29 moved objects, max delta = 0.005862045939, deltaT = 1.087000132
Iteration 42, 26 moved objects, max delta = 0.005203676201, deltaT = 1.0849998
Iteration 43, 29 moved objects, max delta = 0.005207162831, deltaT = 1.084000111
Iteration 44, 36 moved objects, max delta = 0.006083454194, deltaT = 1.085000038
Iteration 45, 34 moved objects, max delta = 0.007693390993, deltaT = 1.083999872
Iteration 46, 28 moved objects, max delta = 0.007890911264, deltaT = 1.131999969
Iteration 47, 30 moved objects, max delta = 0.009357521487, deltaT = 1.085000038
Iteration 48, 31 moved objects, max delta = 0.007286212836, deltaT = 1.083000183
Iteration 49, 15 moved objects, max delta = 0.005570549274, deltaT = 1.083999872
Iteration 50, 19 moved objects, max delta = 0.004397591542, deltaT = 1.084000111
Iteration 51, 16 moved objects, max delta = 0.004392414519, deltaT = 1.083999872
Iteration 52, 17 moved objects, max delta = 0.004632398214, deltaT = 1.084000111
Iteration 53, 22 moved objects, max delta = 0.002353992458, deltaT = 1.086999893
Iteration 54, 26 moved objects, max delta = 0.004045749129, deltaT = 1.084000111
Iteration 55, 29 moved objects, max delta = 0.005175481742, deltaT = 1.080999851
Iteration 56, 28 moved objects, max delta = 0.005885576186, deltaT = 1.093000174
Iteration 57, 32 moved objects, max delta = 0.006925214274, deltaT = 1.080999851
Iteration 58, 20 moved objects, max delta = 0.005530186507, deltaT = 1.082000017
Iteration 59, 15 moved objects, max delta = 0.00250785245, deltaT = 1.084000111
Iteration 60, 14 moved objects, max delta = 0.002296494249, deltaT = 1.083999872
Iteration 61, 12 moved objects, max delta = 0.002460218214, deltaT = 1.088000059
Iteration 62, 9 moved objects, max delta = 0.002918914239, deltaT = 1.084000111
Iteration 63, 8 moved objects, max delta = 0.001603092075, deltaT = 1.082999945
Iteration 64, 8 moved objects, max delta = 0.001802583423, deltaT = 1.082000017
Iteration 65, 12 moved objects, max delta = 0.002397118161, deltaT = 1.082999945
Iteration 66, 12 moved objects, max delta = 0.002406974581, deltaT = 1.08100009
Iteration 67, 16 moved objects, max delta = 0.003704265833, deltaT = 1.083999872
Iteration 68, 18 moved objects, max delta = 0.006107109723, deltaT = 1.085999966
Iteration 69, 17 moved objects, max delta = 0.002208451901, deltaT = 1.082999945
Iteration 70, 20 moved objects, max delta = 0.004541062709, deltaT = 1.085000038
Iteration 71, 22 moved objects, max delta = 0.004006949867, deltaT = 1.082000017
Iteration 72, 25 moved objects, max delta = 0.005730636427, deltaT = 1.082000017
Iteration 73, 28 moved objects, max delta = 0.005306474666, deltaT = 1.082000017
Iteration 74, 24 moved objects, max delta = 0.004220857844, deltaT = 1.084000111
Iteration 75, 27 moved objects, max delta = 0.004702319635, deltaT = 1.082999945
Iteration 76, 27 moved objects, max delta = 0.005949511147, deltaT = 1.082000017
Iteration 77, 21 moved objects, max delta = 0.005614517366, deltaT = 1.088000059
Iteration 78, 23 moved objects, max delta = 0.005082068684, deltaT = 1.132999897
Iteration 79, 17 moved objects, max delta = 0.004239788868, deltaT = 1.131999969
Iteration 80, 16 moved objects, max delta = 0.001896348073, deltaT = 1.088999987
Iteration 81, 20 moved objects, max delta = 0.003618976125, deltaT = 1.111999989
Iteration 82, 24 moved objects, max delta = 0.002556515771, deltaT = 1.090000153
Iteration 83, 26 moved objects, max delta = 0.005868216695, deltaT = 1.083999872
Iteration 84, 27 moved objects, max delta = 0.005432011117, deltaT = 1.084000111
Iteration 85, 27 moved objects, max delta = 0.004746590336, deltaT = 1.080999851
Iteration 86, 26 moved objects, max delta = 0.00552439435, deltaT = 1.085000038
Iteration 87, 21 moved objects, max delta = 0.004400272299, deltaT = 1.085000038
Iteration 88, 17 moved objects, max delta = 0.004339772502, deltaT = 1.082000017
Iteration 89, 13 moved objects, max delta = 0.004107907055, deltaT = 1.111000061
Iteration 90, 9 moved objects, max delta = 0.00243904399, deltaT = 1.101999998
Iteration 91, 10 moved objects, max delta = 0.001706538617, deltaT = 1.088999987
Iteration 92, 9 moved objects, max delta = 0.001918641548, deltaT = 1.079999924
Iteration 93, 9 moved objects, max delta = 0.00246022382, deltaT = 1.083999872
Iteration 94, 13 moved objects, max delta = 0.001325441125, deltaT = 1.085000038
Iteration 95, 11 moved objects, max delta = 0.003216191666, deltaT = 1.080000162
Iteration 96, 10 moved objects, max delta = 0.003397025745, deltaT = 1.080999851
Iteration 97, 13 moved objects, max delta = 0.002420530522, deltaT = 1.08100009
Iteration 98, 14 moved objects, max delta = 0.003595513964, deltaT = 1.085999966
Iteration 99, 13 moved objects, max delta = 0.002716611462, deltaT = 1.08100009
Iteration 100, 19 moved objects, max delta = 0.003259492026, deltaT = 1.089999914
Iteration 101, 21 moved objects, max delta = 0.004160594525, deltaT = 1.115999937
Iteration 102, 13 moved objects, max delta = 0.004128918246, deltaT = 1.133000135
Iteration 103, 13 moved objects, max delta = 0.002484303509, deltaT = 1.131999969
Iteration 104, 11 moved objects, max delta = 0.003446848336, deltaT = 1.125
