K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 512.3799999 s (all future times given in seconds)
Iteration 1, 14809 moved objects, max delta = 0.01639176566, deltaT = 128.135
Iteration 2, 2841 moved objects, max delta = 0.2300890169, deltaT = 128.47
Iteration 3, 1572 moved objects, max delta = 0.1580821161, deltaT = 128.628
Iteration 4, 1461 moved objects, max delta = 0.1534890727, deltaT = 123.2349999
Iteration 5, 1039 moved objects, max delta = 0.2226818634, deltaT = 132.395
Iteration 6, 576 moved objects, max delta = 0.08499630219, deltaT = 132.4949999
Iteration 7, 392 moved objects, max delta = 0.05097460299, deltaT = 131.5450001
Iteration 8, 280 moved objects, max delta = 0.04318721312, deltaT = 136.3769999
Iteration 9, 186 moved objects, max delta = 0.03061866149, deltaT = 124.085
Iteration 10, 142 moved objects, max delta = 0.01811295337, deltaT = 129.1110001
Iteration 11, 142 moved objects, max delta = 0.01752235072, deltaT = 122.352
Iteration 12, 122 moved objects, max delta = 0.01709637908, deltaT = 139.4790001
Iteration 13, 99 moved objects, max delta = 0.01435690927, deltaT = 121.836
Iteration 14, 96 moved objects, max delta = 0.0132468674, deltaT = 124.052
Iteration 15, 93 moved objects, max delta = 0.01162588389, deltaT = 136.013
Iteration 16, 92 moved objects, max delta = 0.01258868739, deltaT = 123.7349999
Iteration 17, 83 moved objects, max delta = 0.009454785151, deltaT = 130.4610002
Iteration 18, 82 moved objects, max delta = 0.0101318844, deltaT = 130.2690001
Iteration 19, 66 moved objects, max delta = 0.006772634934, deltaT = 126.0699999
Iteration 20, 64 moved objects, max delta = 0.006854330811, deltaT = 130.4200001
Iteration 21, 57 moved objects, max delta = 0.005311972037, deltaT = 121.085
Iteration 22, 62 moved objects, max delta = 0.005305262677, deltaT = 142.072
Iteration 23, 47 moved objects, max delta = 0.005132318144, deltaT = 124.3269999
Iteration 24, 41 moved objects, max delta = 0.005598661832, deltaT = 140.204
Iteration 25, 47 moved objects, max delta = 0.004839753929, deltaT = 124.4779999
Iteration 26, 41 moved objects, max delta = 0.005174265276, deltaT = 127.194
Iteration 27, 35 moved objects, max delta = 0.005147152907, deltaT = 126.6029999
Iteration 28, 25 moved objects, max delta = 0.003571095123, deltaT = 133.6440001
Iteration 29, 35 moved objects, max delta = 0.002335327384, deltaT = 126.5020001
Iteration 30, 34 moved objects, max delta = 0.003898396757, deltaT = 131.211
Iteration 31, 36 moved objects, max delta = 0.004116873381, deltaT = 128.145
Iteration 32, 34 moved objects, max delta = 0.002872138465, deltaT = 127.6689999
Iteration 33, 36 moved objects, max delta = 0.003192444232, deltaT = 129.0280001
Iteration 34, 41 moved objects, max delta = 0.003893530836, deltaT = 120.8600001
Iteration 35, 41 moved objects, max delta = 0.004349061426, deltaT = 142.2719998
Iteration 36, 40 moved objects, max delta = 0.004765966443, deltaT = 133.0780001
Iteration 37, 46 moved objects, max delta = 0.003948936754, deltaT = 128.3699999
Iteration 38, 42 moved objects, max delta = 0.005910236257, deltaT = 129.7360001
Iteration 39, 49 moved objects, max delta = 0.006548181751, deltaT = 120.5609999
Iteration 40, 58 moved objects, max delta = 0.007743443154, deltaT = 126.4610002
Iteration 41, 54 moved objects, max delta = 0.007596743441, deltaT = 118.4259999
Iteration 42, 54 moved objects, max delta = 0.005350469967, deltaT = 142.3640001
Iteration 43, 42 moved objects, max delta = 0.006272946295, deltaT = 129.2360001
Iteration 44, 45 moved objects, max delta = 0.004487948985, deltaT = 125.152
Iteration 45, 40 moved objects, max delta = 0.004611618087, deltaT = 129.944
Iteration 46, 42 moved objects, max delta = 0.004469709889, deltaT = 122.059
Iteration 47, 32 moved objects, max delta = 0.003134206886, deltaT = 130.3870001
Iteration 48, 25 moved objects, max delta = 0.00340519385, deltaT = 137.2710001
Iteration 49, 26 moved objects, max delta = 0.002569157264, deltaT = 128.8610001
Iteration 50, 32 moved objects, max delta = 0.003354869894, deltaT = 124.8929999
Iteration 51, 35 moved objects, max delta = 0.004972553166, deltaT = 122.302
