K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 8.878000021 s (all future times given in seconds)
Iteration 1, 10826 moved objects, max delta = 0.01879951214, deltaT = 1.561999798
Iteration 2, 2015 moved objects, max delta = 0.2898566235, deltaT = 1.55700016
Iteration 3, 1006 moved objects, max delta = 0.1991048006, deltaT = 1.55099988
Iteration 4, 873 moved objects, max delta = 0.1380542827, deltaT = 1.552000046
Iteration 5, 756 moved objects, max delta = 0.09239195989, deltaT = 1.551000118
Iteration 6, 578 moved objects, max delta = 0.1051752306, deltaT = 1.553999901
Iteration 7, 427 moved objects, max delta = 0.07335168974, deltaT = 1.555999994
Iteration 8, 326 moved objects, max delta = 0.05379928488, deltaT = 1.555999994
Iteration 9, 286 moved objects, max delta = 0.04319936284, deltaT = 1.555999994
Iteration 10, 222 moved objects, max delta = 0.04926935006, deltaT = 1.555999994
Iteration 11, 202 moved objects, max delta = 0.04245064399, deltaT = 1.555000067
Iteration 12, 207 moved objects, max delta = 0.04127469332, deltaT = 1.553999901
Iteration 13, 187 moved objects, max delta = 0.04235549618, deltaT = 1.552999973
Iteration 14, 160 moved objects, max delta = 0.03689725993, deltaT = 1.551000118
Iteration 15, 152 moved objects, max delta = 0.03704133697, deltaT = 1.55099988
Iteration 16, 143 moved objects, max delta = 0.03738266434, deltaT = 1.550000191
Iteration 17, 115 moved objects, max delta = 0.02613184811, deltaT = 1.549999952
Iteration 18, 105 moved objects, max delta = 0.02182372073, deltaT = 1.549000025
Iteration 19, 117 moved objects, max delta = 0.02076968787, deltaT = 1.547999859
Iteration 20, 114 moved objects, max delta = 0.02787117789, deltaT = 1.548000097
Iteration 21, 114 moved objects, max delta = 0.02706146358, deltaT = 1.546999931
Iteration 22, 124 moved objects, max delta = 0.02128133196, deltaT = 1.546000004
Iteration 23, 108 moved objects, max delta = 0.02130651448, deltaT = 1.539999962
Iteration 24, 115 moved objects, max delta = 0.0208923678, deltaT = 1.54700017
Iteration 25, 119 moved objects, max delta = 0.0249870016, deltaT = 1.54399991
Iteration 26, 129 moved objects, max delta = 0.02443658963, deltaT = 1.545000076
Iteration 27, 127 moved objects, max delta = 0.02253754035, deltaT = 1.542999983
Iteration 28, 138 moved objects, max delta = 0.02506855651, deltaT = 1.54399991
Iteration 29, 135 moved objects, max delta = 0.02861839371, deltaT = 1.542999983
Iteration 30, 154 moved objects, max delta = 0.02740698615, deltaT = 1.542000055
Iteration 31, 172 moved objects, max delta = 0.02575899866, deltaT = 1.542000055
Iteration 32, 167 moved objects, max delta = 0.03224920252, deltaT = 1.540999889
Iteration 33, 170 moved objects, max delta = 0.02819876303, deltaT = 1.542999983
Iteration 34, 136 moved objects, max delta = 0.02479748925, deltaT = 1.542999983
Iteration 35, 117 moved objects, max delta = 0.01756689925, deltaT = 1.542999983
Iteration 36, 90 moved objects, max delta = 0.01654375464, deltaT = 1.542999983
Iteration 37, 80 moved objects, max delta = 0.01495340874, deltaT = 1.542000055
