K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 344.0249999 s (all future times given in seconds)
Iteration 1, 12394 moved objects, max delta = 0.01721847061, deltaT = 146.102
Iteration 47, 23 moved objects, max delta = 0.004816330525, deltaT = 138.6130002
Iteration 48, 28 moved objects, max delta = 0.005711701603, deltaT = 148.5809999
Iteration 49, 27 moved objects, max delta = 0.005306568243, deltaT = 151.8070002
Iteration 50, 31 moved objects, max delta = 0.005129151804, deltaT = 157.082
Iteration 51, 26 moved objects, max delta = 0.005000940356, deltaT = 155.556
Iteration 52, 19 moved objects, max delta = 0.003488566134, deltaT = 156.1240001
Iteration 53, 17 moved objects, max delta = 0.002493492357, deltaT = 152.4299998
Iteration 54, 14 moved objects, max delta = 0.003426886303, deltaT = 156.691
Iteration 55, 22 moved objects, max delta = 0.001861896237, deltaT = 146.273
Iteration 56, 22 moved objects, max delta = 0.005133475256, deltaT = 141.7780001
Iteration 57, 23 moved objects, max delta = 0.004730339268, deltaT = 134.8370001
Iteration 58, 16 moved objects, max delta = 0.004240619534, deltaT = 131.3199999
Iteration 59, 15 moved objects, max delta = 0.00234745955, deltaT = 132.71
Iteration 60, 18 moved objects, max delta = 0.003521240813, deltaT = 138.938
Iteration 61, 16 moved objects, max delta = 0.003051782491, deltaT = 137.52
Iteration 62, 22 moved objects, max delta = 0.003906720185, deltaT = 144.4230001
Iteration 63, 22 moved objects, max delta = 0.004039444116, deltaT = 148.9979999
Iteration 64, 21 moved objects, max delta = 0.002805821068, deltaT = 132.0700002
Iteration 65, 23 moved objects, max delta = 0.003795844079, deltaT = 153.9650002
Iteration 66, 18 moved objects, max delta = 0.00557611492, deltaT = 150.6560001
Iteration 67, 11 moved objects, max delta = 0.002552460669, deltaT = 150.7059999
Iteration 68, 10 moved objects, max delta = 0.001457906606, deltaT = 127.0109999
Iteration 69, 6 moved objects, max delta = 0.0009532152792, deltaT = 151.9559999
Iteration 70, 4 moved objects, max delta = 0.001956380995, deltaT = 146.6730001
Iteration 71, 4 moved objects, max delta = 0.0009222840245, deltaT = 139.464
Iteration 72, 4 moved objects, max delta = 0.0002580740955, deltaT = 149.7479999
Iteration 73, 3 moved objects, max delta = 0.001254706355, deltaT = 145.3799999
Iteration 74, 1 moved object, max delta = 0.0002144615952, deltaT = 137.3630002
Iteration 75, 1 moved object, max delta = 2.215437093e-05, deltaT = 140.5799999
Iteration 76, 1 moved object, max delta = 0.0001648852574, deltaT = 138.329
Iteration 77, 1 moved object, max delta = 8.931783127e-05, deltaT = 159.5739999
Iteration 78, 1 moved object, max delta = 1.448452624e-05, deltaT = 142.046
Iteration 79, 0 moved object, max delta = 0, deltaT = 137.4300001
Total 79 iterations, 23372 moved objects, clustering performed in 11757.627 s
Total time with loading: 12101.773 s
