11000, 5, /data/simple/testSwap_1.matrix, object normalized
0.8429999352
0, 8707, 1.058924749, 1.944999933
1, 554, 0.8865893609, 0.125
2, 187, 0.08439676662, 0.04299998283
3, 113, 0.0483481477, 0.02600002289
4, 89, 0.0370867512, 0.01999998093
5, 61, 0.02564279642, 0.0150001049
6, 31, 0.01830378962, 0.006999969482
7, 19, 0.006501832743, 0.004999876022
8, 8, 0.003102312499, 0.003000020981
9, 3, 0.001663844634, 0.001000165939
10, 4, 0.0028049212, 0.001999855042
11, 0, 0, 0.001000165939
12, 9776, 2.193000078
3.036000013
