K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 7.796000004 s (all future times given in seconds)
Iteration 1, 9976 moved objects, max delta = 0.01508419733, deltaT = 1.375
Iteration 2, 2740 moved objects, max delta = 0.3705352892, deltaT = 1.355999947
Iteration 3, 865 moved objects, max delta = 0.2498938085, deltaT = 1.346000195
Iteration 4, 538 moved objects, max delta = 0.06136218629, deltaT = 1.341999769
Iteration 5, 403 moved objects, max delta = 0.06308905944, deltaT = 1.339000225
Iteration 6, 344 moved objects, max delta = 0.05947995135, deltaT = 1.335999966
Iteration 7, 303 moved objects, max delta = 0.05950837621, deltaT = 1.335000038
Iteration 8, 301 moved objects, max delta = 0.06183018221, deltaT = 1.333999872
Iteration 9, 291 moved objects, max delta = 0.06408412421, deltaT = 1.332999945
Iteration 10, 280 moved objects, max delta = 0.06454434233, deltaT = 1.333000183
Iteration 11, 299 moved objects, max delta = 0.05120890804, deltaT = 1.331999779
Iteration 12, 322 moved objects, max delta = 0.05404018009, deltaT = 1.330000162
Iteration 13, 308 moved objects, max delta = 0.05895833931, deltaT = 1.329999924
Iteration 14, 301 moved objects, max delta = 0.05304991854, deltaT = 1.329999924
Iteration 15, 283 moved objects, max delta = 0.04049410257, deltaT = 1.330000162
Iteration 16, 272 moved objects, max delta = 0.03110919912, deltaT = 1.328999996
Iteration 17, 225 moved objects, max delta = 0.0309492691, deltaT = 1.329999924
Iteration 18, 192 moved objects, max delta = 0.02745672397, deltaT = 1.328999996
Iteration 19, 185 moved objects, max delta = 0.02370108307, deltaT = 1.33100009
Iteration 20, 162 moved objects, max delta = 0.02741256223, deltaT = 1.329999924
Iteration 21, 143 moved objects, max delta = 0.01936778276, deltaT = 1.329999924
Iteration 22, 133 moved objects, max delta = 0.01707177342, deltaT = 1.330000162
Iteration 23, 130 moved objects, max delta = 0.01593160946, deltaT = 1.330999851
Iteration 24, 108 moved objects, max delta = 0.01861239772, deltaT = 1.328999996
Iteration 25, 102 moved objects, max delta = 0.01321771473, deltaT = 1.33100009
Iteration 26, 98 moved objects, max delta = 0.01473524678, deltaT = 1.329999924
Iteration 27, 79 moved objects, max delta = 0.01454277444, deltaT = 1.330000162
Iteration 28, 95 moved objects, max delta = 0.01430477485, deltaT = 1.329999924
Iteration 29, 103 moved objects, max delta = 0.01626815199, deltaT = 1.329999924
Iteration 30, 91 moved objects, max delta = 0.01686077747, deltaT = 1.330000162
Iteration 31, 96 moved objects, max delta = 0.01822424925, deltaT = 1.329999924
Iteration 32, 88 moved objects, max delta = 0.01587394053, deltaT = 1.329999924
Iteration 33, 76 moved objects, max delta = 0.01501883161, deltaT = 1.330000162
Iteration 34, 77 moved objects, max delta = 0.01525421365, deltaT = 1.329999924
Iteration 35, 96 moved objects, max delta = 0.0209424073, deltaT = 1.330999851
Iteration 36, 105 moved objects, max delta = 0.016773781, deltaT = 1.330000162
Iteration 37, 99 moved objects, max delta = 0.02002934914, deltaT = 1.330999851
Iteration 38, 98 moved objects, max delta = 0.01582360581, deltaT = 1.330000162
Iteration 39, 124 moved objects, max delta = 0.01495282316, deltaT = 1.330999851
Iteration 40, 114 moved objects, max delta = 0.02035183198, deltaT = 1.330000162
Iteration 41, 103 moved objects, max delta = 0.02239445654, deltaT = 1.330999851
Iteration 42, 102 moved objects, max delta = 0.02010803328, deltaT = 1.330000162
Iteration 43, 100 moved objects, max delta = 0.01970258092, deltaT = 1.332000017
Iteration 44, 122 moved objects, max delta = 0.02147527136, deltaT = 1.329999924
Iteration 45, 120 moved objects, max delta = 0.02185590247, deltaT = 1.332000017
Iteration 46, 109 moved objects, max delta = 0.01738056597, deltaT = 1.329999924
Iteration 47, 113 moved objects, max delta = 0.01920679735, deltaT = 1.332000017
Iteration 48, 105 moved objects, max delta = 0.02110314471, deltaT = 1.33100009
Iteration 49, 99 moved objects, max delta = 0.01776837196, deltaT = 1.332000017
Iteration 50, 96 moved objects, max delta = 0.01543117346, deltaT = 1.33100009
Iteration 51, 84 moved objects, max delta = 0.01738057159, deltaT = 1.330999851
Iteration 52, 82 moved objects, max delta = 0.01219539157, deltaT = 1.332000017
Iteration 53, 74 moved objects, max delta = 0.01362326607, deltaT = 1.332000017
Iteration 54, 72 moved objects, max delta = 0.009650837835, deltaT = 1.329999924
Iteration 55, 63 moved objects, max delta = 0.01060171821, deltaT = 1.333000183
Iteration 56, 51 moved objects, max delta = 0.007651001443, deltaT = 1.330999851
Iteration 57, 40 moved objects, max delta = 0.009219222616, deltaT = 1.332999945
Iteration 58, 39 moved objects, max delta = 0.007376841869, deltaT = 1.33100009
Iteration 59, 37 moved objects, max delta = 0.007858721979, deltaT = 1.332000017
Iteration 60, 29 moved objects, max delta = 0.006469541775, deltaT = 1.33100009
Iteration 61, 30 moved objects, max delta = 0.005261349752, deltaT = 1.331999779
Iteration 62, 28 moved objects, max delta = 0.00580971789, deltaT = 1.33100009
Iteration 63, 20 moved objects, max delta = 0.005410194243, deltaT = 1.332999945
Iteration 64, 16 moved objects, max delta = 0.003032277999, deltaT = 1.33100009
Iteration 65, 12 moved objects, max delta = 0.001533981327, deltaT = 1.332999945
Iteration 66, 12 moved objects, max delta = 0.002032168623, deltaT = 1.33100009
Iteration 67, 7 moved objects, max delta = 0.001902426411, deltaT = 1.332000017
Iteration 68, 9 moved objects, max delta = 0.001670598631, deltaT = 1.332000017
Iteration 69, 7 moved objects, max delta = 0.003108115564, deltaT = 1.330999851
Iteration 70, 8 moved objects, max delta = 0.001035401753, deltaT = 1.332000017
Iteration 71, 5 moved objects, max delta = 0.0008554748808, deltaT = 1.332000017
Iteration 72, 5 moved objects, max delta = 0.001004361117, deltaT = 1.329999924
Iteration 73, 4 moved objects, max delta = 0.0008764429351, deltaT = 1.333000183
Iteration 74, 7 moved objects, max delta = 0.001511601069, deltaT = 1.330999851
Iteration 75, 6 moved objects, max delta = 0.001403231595, deltaT = 1.332000017
Iteration 76, 4 moved objects, max delta = 0.001795375403, deltaT = 1.33100009
Iteration 77, 5 moved objects, max delta = 0.001048392197, deltaT = 1.332000017
Iteration 78, 6 moved objects, max delta = 0.001365218941, deltaT = 1.329999924
Iteration 79, 13 moved objects, max delta = 0.002101953997, deltaT = 1.332000017
Iteration 80, 15 moved objects, max delta = 0.002995107373, deltaT = 1.33100009
Iteration 81, 12 moved objects, max delta = 0.004015735995, deltaT = 1.332000017
