K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 1.601999998 s (all future times given in seconds)
Iteration 1, 12341 moved objects, max delta = 0.0184664459, deltaT = 2.009000063
Iteration 2, 2621 moved objects, max delta = 0.2920072531, deltaT = 1.967999935
Iteration 3, 1041 moved objects, max delta = 0.3368434569, deltaT = 2.039000034
Iteration 4, 668 moved objects, max delta = 0.1152870879, deltaT = 2
Iteration 5, 489 moved objects, max delta = 0.07391661005, deltaT = 1.943000078
Iteration 6, 393 moved objects, max delta = 0.05055097475, deltaT = 1.976999998
Iteration 7, 302 moved objects, max delta = 0.04240797898, deltaT = 1.948999882
Iteration 8, 258 moved objects, max delta = 0.03285795274, deltaT = 1.936000109
Iteration 9, 227 moved objects, max delta = 0.03040321733, deltaT = 1.996999979
Iteration 10, 205 moved objects, max delta = 0.0286797907, deltaT = 1.993999958
Iteration 11, 182 moved objects, max delta = 0.02667456847, deltaT = 1.941999912
Iteration 12, 156 moved objects, max delta = 0.02268082787, deltaT = 1.999000072
Iteration 13, 146 moved objects, max delta = 0.02069343233, deltaT = 1.996000051
Iteration 14, 135 moved objects, max delta = 0.0182108283, deltaT = 1.983999968
Iteration 15, 122 moved objects, max delta = 0.0152615636, deltaT = 1.930000067
Iteration 16, 121 moved objects, max delta = 0.01690590316, deltaT = 1.993000031
Iteration 17, 128 moved objects, max delta = 0.0154372427, deltaT = 1.936999798
Iteration 18, 120 moved objects, max delta = 0.01758440804, deltaT = 1.967000008
Iteration 19, 102 moved objects, max delta = 0.01517514412, deltaT = 1.973999977
Iteration 20, 119 moved objects, max delta = 0.0122271795, deltaT = 1.93200016
Iteration 21, 125 moved objects, max delta = 0.01296428573, deltaT = 2.003999949
Iteration 22, 106 moved objects, max delta = 0.0135854036, deltaT = 1.924999952
Iteration 23, 98 moved objects, max delta = 0.01245923847, deltaT = 1.921999931
Iteration 24, 94 moved objects, max delta = 0.01250411068, deltaT = 1.920000076
Iteration 25, 105 moved objects, max delta = 0.01277561764, deltaT = 1.924000025
Iteration 26, 105 moved objects, max delta = 0.01380771561, deltaT = 1.924999952
Iteration 27, 92 moved objects, max delta = 0.01259324038, deltaT = 1.924000025
Iteration 28, 75 moved objects, max delta = 0.01227612015, deltaT = 1.98300004
Iteration 29, 71 moved objects, max delta = 0.00722299571, deltaT = 1.967999935
Iteration 30, 67 moved objects, max delta = 0.008304040332, deltaT = 1.92200017
Iteration 31, 66 moved objects, max delta = 0.008767563869, deltaT = 1.921000004
Iteration 32, 68 moved objects, max delta = 0.007586906609, deltaT = 1.926999807
Iteration 33, 58 moved objects, max delta = 0.007115754392, deltaT = 2.012000084
Iteration 34, 44 moved objects, max delta = 0.006670290131, deltaT = 1.979000092
