18000, 5, /data/simple/testSwap_8.matrix, object normalized
2.282999992
0, 14284, 0.8881239439, 5.269000053
1, 2311, 0.6229466442, 0.8450000286
2, 849, 0.3389578493, 0.3099999428
3, 579, 0.1568214608, 0.2139999866
4, 491, 0.1157137595, 0.1800000668
5, 400, 0.09796942929, 0.1480000019
6, 341, 0.08482747103, 0.125
7, 267, 0.06808135038, 0.09899997711
8, 238, 0.05436149419, 0.08899998665
9, 161, 0.04257795574, 0.0609998703
10, 91, 0.01902789908, 0.03600001335
11, 96, 0.01670156825, 0.03600001335
12, 69, 0.01459566678, 0.02600002289
13, 40, 0.01297355509, 0.01600003242
14, 16, 0.01068695004, 0.006999969482
15, 13, 0.004044965898, 0.006000041962
16, 10, 0.002811086274, 0.004999876022
17, 12, 0.004236384489, 0.006000041962
18, 7, 0.002667032857, 0.003999948502
19, 14, 0.00624242006, 0.006000041962
20, 19, 0.008138308358, 0.008000135422
21, 11, 0.001750766358, 0.004999876022
22, 16, 0.00380903305, 0.006999969482
23, 26, 0.004657849841, 0.0110001564
24, 27, 0.0078637227, 0.01099991798
25, 15, 0.004881651613, 0.006999969482
26, 4, 0.001043461046, 0.00200009346
27, 3, 0.002543974561, 0.003000020981
28, 0, 0, 0.0009999275208
29, 20410, 7.542999983
9.825999975
