15000, 5, /data/simple/testSwap_5.matrix, object normalized
152.355
0, 11893, 0.9150805182, 10.1559999
1, 1101, 0.8320732577, 0.7769999504
2, 842, 0.1347356921, 0.3910000324
3, 784, 0.1534174832, 0.370000124
4, 668, 0.1649640367, 0.3849999905
5, 496, 0.1289509817, 0.2630000114
6, 412, 0.1136012095, 0.2589998245
7, 442, 0.1087534616, 0.242000103
8, 418, 0.1195688155, 0.2290000916
9, 492, 0.1328796864, 0.3869998455
10, 438, 0.133934355, 0.2179999352
11, 385, 0.1030030973, 0.1690001488
12, 321, 0.09247903448, 0.1889998913
13, 208, 0.07386615254, 0.08300018311
14, 158, 0.03090518306, 0.04999995232
15, 121, 0.03268590956, 0.04999995232
16, 98, 0.0321535364, 0.06200003624
17, 100, 0.02404193552, 0.0529999733
18, 61, 0.01986735764, 0.03399991989
19, 28, 0.01324658301, 0.02100014687
20, 24, 0.007326530226, 0.007999897003
21, 28, 0.008310972479, 0.01200008392
22, 18, 0.006240759266, 0.006000041962
23, 14, 0.004233737146, 0.005999803543
24, 9, 0.003803338199, 0.00400018692
25, 4, 0.001927667496, 0.001999855042
26, 3, 0.000303315473, 0.00200009346
27, 0, 0, 0.0009999275208
28, 19566, 14.4289999
166.825
