17000, 5, /data/simple/testSwap_7.matrix, object normalized
2.006000042
0, 13422, 1.034938571, 4.625
1, 1411, 0.8000111365, 0.4960000515
2, 815, 0.249530245, 0.2829999924
3, 662, 0.2841125415, 0.2290000916
4, 595, 0.2806287744, 0.2049999237
5, 352, 0.2197684552, 0.1240000725
6, 214, 0.1079750061, 0.0759999752
7, 214, 0.07597403824, 0.07699990273
8, 174, 0.06727542891, 0.06100010872
9, 125, 0.03738730191, 0.04399991035
10, 80, 0.03048613846, 0.02900004387
11, 44, 0.01336026456, 0.01600003242
12, 18, 0.006923550609, 0.007999897003
13, 10, 0.001290676271, 0.003999948502
14, 17, 0.004289303993, 0.006999969482
15, 27, 0.00572761079, 0.0110001564
16, 47, 0.009818571191, 0.01699995995
17, 37, 0.011670703, 0.01399993896
18, 27, 0.008320802518, 0.009999990463
19, 28, 0.01242221962, 0.0110001564
20, 22, 0.009002391256, 0.007999897003
21, 9, 0.008117382188, 0.005000114441
22, 4, 0.0015739301, 0.001999855042
23, 10, 0.003710890243, 0.005000114441
24, 10, 0.001554348428, 0.003999948502
25, 2, 0.001194235655, 0.001999855042
26, 3, 0.001487868393, 0.003000020981
27, 0, 0, 0.001000165939
28, 18379, 6.377000093
8.383000135
