K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.9010000229 s (all future times given in seconds)
Iteration 1, 9253 moved objects, max delta = 0.0145593344, deltaT = 1.128000021
Iteration 2, 2523 moved objects, max delta = 0.3195029029, deltaT = 1.142999887
Iteration 3, 1239 moved objects, max delta = 0.2838860609, deltaT = 1.139000177
Iteration 4, 695 moved objects, max delta = 0.3376318303, deltaT = 1.088999987
Iteration 5, 696 moved objects, max delta = 0.1235092046, deltaT = 1.111999989
Iteration 6, 353 moved objects, max delta = 0.2694628634, deltaT = 1.101999998
Iteration 7, 265 moved objects, max delta = 0.06140245531, deltaT = 1.129999876
Iteration 8, 250 moved objects, max delta = 0.05976132285, deltaT = 1.088000059
Iteration 9, 220 moved objects, max delta = 0.05986543782, deltaT = 1.082999945
Iteration 10, 208 moved objects, max delta = 0.04960915818, deltaT = 1.11500001
Iteration 11, 188 moved objects, max delta = 0.05231101737, deltaT = 1.097000122
Iteration 12, 174 moved objects, max delta = 0.04659832321, deltaT = 1.131000042
Iteration 13, 149 moved objects, max delta = 0.04432327233, deltaT = 1.119999886
Iteration 14, 164 moved objects, max delta = 0.04171913517, deltaT = 1.08100009
Iteration 15, 168 moved objects, max delta = 0.04982354576, deltaT = 1.079999924
Iteration 16, 165 moved objects, max delta = 0.04443378092, deltaT = 1.084000111
Iteration 17, 134 moved objects, max delta = 0.03375073201, deltaT = 1.083999872
Iteration 18, 135 moved objects, max delta = 0.03008132128, deltaT = 1.08100009
Iteration 19, 127 moved objects, max delta = 0.02569230512, deltaT = 1.08100009
Iteration 20, 138 moved objects, max delta = 0.02879631885, deltaT = 1.082999945
Iteration 21, 113 moved objects, max delta = 0.02562257946, deltaT = 1.083999872
Iteration 22, 99 moved objects, max delta = 0.01857729429, deltaT = 1.085000038
Iteration 23, 78 moved objects, max delta = 0.01992532716, deltaT = 1.088000059
Iteration 24, 72 moved objects, max delta = 0.017685651, deltaT = 1.085000038
Iteration 25, 62 moved objects, max delta = 0.01563824335, deltaT = 1.083999872
Iteration 26, 71 moved objects, max delta = 0.01102945854, deltaT = 1.083000183
Iteration 27, 58 moved objects, max delta = 0.01085583897, deltaT = 1.0849998
Iteration 28, 45 moved objects, max delta = 0.009007704044, deltaT = 1.085000038
Iteration 29, 38 moved objects, max delta = 0.006989541529, deltaT = 1.0849998
Iteration 30, 28 moved objects, max delta = 0.006724541561, deltaT = 1.082000017
Iteration 31, 42 moved objects, max delta = 0.005152462717, deltaT = 1.084000111
Iteration 32, 29 moved objects, max delta = 0.006555471186, deltaT = 1.083999872
Iteration 33, 33 moved objects, max delta = 0.007724417072, deltaT = 1.083000183
Iteration 34, 23 moved objects, max delta = 0.009471638773, deltaT = 1.085999966
Iteration 35, 13 moved objects, max delta = 0.006111917867, deltaT = 1.092000008
Iteration 36, 14 moved objects, max delta = 0.003679687714, deltaT = 1.085999966
Iteration 37, 15 moved objects, max delta = 0.004340582935, deltaT = 1.085000038
Iteration 38, 14 moved objects, max delta = 0.003346705937, deltaT = 1.079999924
Iteration 39, 17 moved objects, max delta = 0.002414695915, deltaT = 1.085000038
Iteration 40, 22 moved objects, max delta = 0.002809814803, deltaT = 1.088000059
Iteration 41, 26 moved objects, max delta = 0.005437965649, deltaT = 1.085999966
Iteration 42, 32 moved objects, max delta = 0.004127441408, deltaT = 1.088000059
Iteration 43, 31 moved objects, max delta = 0.005724011787, deltaT = 1.083999872
Iteration 44, 27 moved objects, max delta = 0.006377920734, deltaT = 1.118999958
Iteration 45, 17 moved objects, max delta = 0.003833387118, deltaT = 1.118000031
Iteration 46, 12 moved objects, max delta = 0.003112420436, deltaT = 1.082999945
Iteration 47, 15 moved objects, max delta = 0.002301522224, deltaT = 1.088999987
Iteration 48, 10 moved objects, max delta = 0.002460218214, deltaT = 1.088999987
Iteration 49, 9 moved objects, max delta = 0.002918914239, deltaT = 1.086000204
Iteration 50, 8 moved objects, max delta = 0.001603092075, deltaT = 1.098999977
Iteration 51, 8 moved objects, max delta = 0.001802583423, deltaT = 1.133999825
Iteration 52, 12 moved objects, max delta = 0.002397118161, deltaT = 1.133000135
Iteration 53, 12 moved objects, max delta = 0.002406974581, deltaT = 1.134000063
Iteration 54, 16 moved objects, max delta = 0.003704265833, deltaT = 1.119999886
Iteration 55, 18 moved objects, max delta = 0.006107109723, deltaT = 1.087000132
Iteration 56, 17 moved objects, max delta = 0.002208451901, deltaT = 1.0849998
Iteration 57, 20 moved objects, max delta = 0.004541062709, deltaT = 1.123000145
Iteration 58, 22 moved objects, max delta = 0.004006949867, deltaT = 1.085000038
Iteration 59, 25 moved objects, max delta = 0.005730636427, deltaT = 1.0849998
Iteration 60, 28 moved objects, max delta = 0.005306474666, deltaT = 1.083000183
Iteration 61, 24 moved objects, max delta = 0.004220857844, deltaT = 1.082999945
Iteration 62, 27 moved objects, max delta = 0.004702319635, deltaT = 1.082000017
Iteration 63, 27 moved objects, max delta = 0.005949511147, deltaT = 1.080999851
Iteration 64, 21 moved objects, max delta = 0.005614517366, deltaT = 1.08100009
Iteration 65, 23 moved objects, max delta = 0.005082068684, deltaT = 1.082999945
Iteration 66, 17 moved objects, max delta = 0.004239788868, deltaT = 1.084000111
Iteration 67, 16 moved objects, max delta = 0.001896348073, deltaT = 1.082999945
Iteration 68, 20 moved objects, max delta = 0.003618976125, deltaT = 1.120000124
Iteration 69, 24 moved objects, max delta = 0.002556515771, deltaT = 1.097999811
Iteration 70, 26 moved objects, max delta = 0.005868216695, deltaT = 1.088000059
Iteration 71, 27 moved objects, max delta = 0.005432011117, deltaT = 1.128999949
Iteration 72, 27 moved objects, max delta = 0.004746590336, deltaT = 1.082000017
Iteration 73, 26 moved objects, max delta = 0.00552439435, deltaT = 1.123000145
Iteration 74, 21 moved objects, max delta = 0.004400272299, deltaT = 1.122999907
Iteration 75, 17 moved objects, max delta = 0.004339772502, deltaT = 1.08100009
Iteration 76, 13 moved objects, max delta = 0.004107907055, deltaT = 1.082000017
Iteration 77, 9 moved objects, max delta = 0.00243904399, deltaT = 1.083999872
Iteration 78, 10 moved objects, max delta = 0.001706538617, deltaT = 1.085999966
Iteration 79, 9 moved objects, max delta = 0.001918641548, deltaT = 1.085000038
Iteration 80, 9 moved objects, max delta = 0.00246022382, deltaT = 1.08100009
Iteration 81, 13 moved objects, max delta = 0.001325441125, deltaT = 1.079999924
Iteration 82, 11 moved objects, max delta = 0.003216191666, deltaT = 1.082000017
Iteration 83, 10 moved objects, max delta = 0.003397025745, deltaT = 1.082000017
Iteration 84, 13 moved objects, max delta = 0.002420530522, deltaT = 1.082999945
Iteration 85, 14 moved objects, max delta = 0.003595513964, deltaT = 1.088999987
Iteration 86, 13 moved objects, max delta = 0.002716611462, deltaT = 1.082000017
Iteration 87, 19 moved objects, max delta = 0.003259492026, deltaT = 1.079999924
Iteration 88, 21 moved objects, max delta = 0.004160594525, deltaT = 1.078999996
